# Region type : patch inlet
# Faces         : 30
# Area          : 2.97167293e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(phi)
0.0146167       	-3.95139888e-04
0.0146171       	-3.95139888e-04
0.0146175       	-3.95139888e-04
0.0146179       	-3.95139888e-04
0.0146183       	-3.95139888e-04
0.0146187       	-3.95139888e-04
0.0146191       	-3.95139888e-04
0.0146195       	-3.95139888e-04
0.0146199       	-3.95139888e-04
0.0146203       	-3.95139888e-04
0.0146207       	-3.95139888e-04
0.0146212       	-3.95139888e-04
0.0146216       	-3.95139888e-04
0.014622        	-3.95139888e-04
0.0146224       	-3.95139888e-04
0.0146228       	-3.95139888e-04
0.0146232       	-3.95139888e-04
0.0146236       	-3.95139888e-04
0.014624        	-3.95139888e-04
0.0146244       	-3.95139888e-04
0.0146249       	-3.95139888e-04
0.0146253       	-3.95139888e-04
0.0146257       	-3.95139888e-04
0.0146261       	-3.95139888e-04
0.0146265       	-3.95139888e-04
0.0146269       	-3.95139888e-04
0.0146273       	-3.95139888e-04
0.0146278       	-3.95139888e-04
0.0146282       	-3.95139888e-04
0.0146286       	-3.95139888e-04
0.014629        	-3.95139888e-04
0.0146294       	-3.95139888e-04
0.0146299       	-3.95139888e-04
0.0146303       	-3.95139888e-04
0.0146307       	-3.95139888e-04
0.0146311       	-3.95139888e-04
0.0146315       	-3.95139888e-04
0.014632        	-3.95139888e-04
0.0146324       	-3.95139888e-04
0.0146328       	-3.95139888e-04
0.0146332       	-3.95139888e-04
0.0146336       	-3.95139888e-04
0.0146341       	-3.95139888e-04
0.0146345       	-3.95139888e-04
0.0146349       	-3.95139888e-04
0.0146353       	-3.95139888e-04
0.0146358       	-3.95139888e-04
0.0146362       	-3.95139888e-04
0.0146366       	-3.95139888e-04
0.014637        	-3.95139888e-04
0.0146375       	-3.95139888e-04
0.0146379       	-3.95139888e-04
0.0146383       	-3.95139888e-04
0.0146387       	-3.95139888e-04
0.0146392       	-3.95139888e-04
0.0146396       	-3.95139888e-04
0.01464         	-3.95139888e-04
0.0146405       	-3.95139888e-04
0.0146409       	-3.95139888e-04
0.0146413       	-3.95139888e-04
0.0146418       	-3.95139888e-04
0.0146422       	-3.95139888e-04
0.0146426       	-3.95139888e-04
0.0146431       	-3.95139888e-04
0.0146435       	-3.95139888e-04
0.0146439       	-3.95139888e-04
0.0146444       	-3.95139888e-04
0.0146448       	-3.95139888e-04
0.0146452       	-3.95139888e-04
0.0146457       	-3.95139888e-04
0.0146461       	-3.95139888e-04
0.0146466       	-3.95139888e-04
0.014647        	-3.95139888e-04
0.0146474       	-3.95139888e-04
0.0146479       	-3.95139888e-04
0.0146483       	-3.95139888e-04
0.0146488       	-3.95139888e-04
0.0146492       	-3.95139888e-04
0.0146497       	-3.95139888e-04
0.0146501       	-3.95139888e-04
0.0146506       	-3.95139888e-04
0.014651        	-3.95139888e-04
0.0146515       	-3.95139888e-04
0.0146519       	-3.95139888e-04
0.0146524       	-3.95139888e-04
0.0146528       	-3.95139888e-04
0.0146533       	-3.95139888e-04
0.0146537       	-3.95139888e-04
0.0146542       	-3.95139888e-04
0.0146546       	-3.95139888e-04
0.0146551       	-3.95139888e-04
0.0146555       	-3.95139888e-04
0.014656        	-3.95139888e-04
0.0146564       	-3.95139888e-04
0.0146569       	-3.95139888e-04
0.0146574       	-3.95139888e-04
0.0146578       	-3.95139888e-04
0.0146583       	-3.95139888e-04
0.0146588       	-3.95139888e-04
0.0146592       	-3.95139888e-04
0.0146597       	-3.95139888e-04
0.0146602       	-3.95139888e-04
0.0146606       	-3.95139888e-04
0.0146611       	-3.95139888e-04
0.0146616       	-3.95139888e-04
0.014662        	-3.95139888e-04
0.0146625       	-3.95139888e-04
0.014663        	-3.95139888e-04
0.0146634       	-3.95139888e-04
0.0146639       	-3.95139888e-04
0.0146644       	-3.95139888e-04
0.0146649       	-3.95139888e-04
0.0146653       	-3.95139888e-04
0.0146658       	-3.95139888e-04
0.0146663       	-3.95139888e-04
0.0146668       	-3.95139888e-04
0.0146673       	-3.95139888e-04
0.0146677       	-3.95139888e-04
0.0146682       	-3.95139888e-04
0.0146687       	-3.95139888e-04
0.0146692       	-3.95139888e-04
0.0146697       	-3.95139888e-04
0.0146702       	-3.95139888e-04
0.0146706       	-3.95139888e-04
0.0146711       	-3.95139888e-04
0.0146716       	-3.95139888e-04
0.0146721       	-3.95139888e-04
0.0146726       	-3.95139888e-04
0.0146731       	-3.95139888e-04
0.0146736       	-3.95139888e-04
0.0146741       	-3.95139888e-04
0.0146746       	-3.95139888e-04
0.0146751       	-3.95139888e-04
0.0146756       	-3.95139888e-04
0.0146761       	-3.95139888e-04
0.0146766       	-3.95139888e-04
0.0146771       	-3.95139888e-04
0.0146776       	-3.95139888e-04
0.0146781       	-3.95139888e-04
0.0146786       	-3.95139888e-04
0.0146791       	-3.95139888e-04
0.0146796       	-3.95139888e-04
0.0146801       	-3.95139888e-04
0.0146806       	-3.95139888e-04
0.0146811       	-3.95139888e-04
0.0146816       	-3.95139888e-04
0.0146821       	-3.95139888e-04
0.0146826       	-3.95139888e-04
0.0146831       	-3.95139888e-04
0.0146836       	-3.95139888e-04
0.0146841       	-3.95139888e-04
0.0146847       	-3.95139888e-04
0.0146852       	-3.95139888e-04
0.0146857       	-3.95139888e-04
0.0146862       	-3.95139888e-04
0.0146867       	-3.95139888e-04
0.0146872       	-3.95139888e-04
0.0146878       	-3.95139888e-04
0.0146883       	-3.95139888e-04
0.0146888       	-3.95139888e-04
0.0146893       	-3.95139888e-04
0.0146899       	-3.95139888e-04
0.0146904       	-3.95139888e-04
0.0146909       	-3.95139888e-04
0.0146914       	-3.95139888e-04
0.014692        	-3.95139888e-04
0.0146925       	-3.95139888e-04
0.014693        	-3.95139888e-04
0.0146936       	-3.95139888e-04
0.0146941       	-3.95139888e-04
0.0146946       	-3.95139888e-04
0.0146952       	-3.95139888e-04
0.0146957       	-3.95139888e-04
0.0146963       	-3.95139888e-04
0.0146968       	-3.95139888e-04
0.0146973       	-3.95139888e-04
0.0146979       	-3.95139888e-04
0.0146984       	-3.95139888e-04
0.014699        	-3.95139888e-04
0.0146995       	-3.95139888e-04
0.0147001       	-3.95139888e-04
0.0147006       	-3.95139888e-04
0.0147011       	-3.95139888e-04
0.0147017       	-3.95139888e-04
0.0147022       	-3.95139888e-04
0.0147028       	-3.95139888e-04
0.0147033       	-3.95139888e-04
0.0147039       	-3.95139888e-04
0.0147045       	-3.95139888e-04
0.014705        	-3.95139888e-04
0.0147056       	-3.95139888e-04
0.0147061       	-3.95139888e-04
0.0147067       	-3.95139888e-04
0.0147072       	-3.95139888e-04
0.0147078       	-3.95139888e-04
0.0147084       	-3.95139888e-04
0.0147089       	-3.95139888e-04
0.0147095       	-3.95139888e-04
0.0147101       	-3.95139888e-04
0.0147106       	-3.95139888e-04
0.0147112       	-3.95139888e-04
0.0147118       	-3.95139888e-04
0.0147123       	-3.95139888e-04
0.0147129       	-3.95139888e-04
0.0147135       	-3.95139888e-04
0.014714        	-3.95139888e-04
0.0147146       	-3.95139888e-04
0.0147152       	-3.95139888e-04
0.0147157       	-3.95139888e-04
0.0147163       	-3.95139888e-04
0.0147169       	-3.95139888e-04
0.0147175       	-3.95139888e-04
0.014718        	-3.95139888e-04
0.0147186       	-3.95139888e-04
0.0147192       	-3.95139888e-04
0.0147198       	-3.95139888e-04
0.0147204       	-3.95139888e-04
0.0147209       	-3.95139888e-04
0.0147215       	-3.95139888e-04
0.0147221       	-3.95139888e-04
0.0147227       	-3.95139888e-04
0.0147233       	-3.95139888e-04
0.0147239       	-3.95139888e-04
0.0147245       	-3.95139888e-04
0.014725        	-3.95139888e-04
0.0147256       	-3.95139888e-04
0.0147262       	-3.95139888e-04
0.0147268       	-3.95139888e-04
0.0147274       	-3.95139888e-04
0.014728        	-3.95139888e-04
0.0147286       	-3.95139888e-04
0.0147292       	-3.95139888e-04
0.0147298       	-3.95139888e-04
0.0147304       	-3.95139888e-04
0.014731        	-3.95139888e-04
0.0147316       	-3.95139888e-04
0.0147322       	-3.95139888e-04
0.0147328       	-3.95139888e-04
0.0147334       	-3.95139888e-04
0.014734        	-3.95139888e-04
0.0147346       	-3.95139888e-04
0.0147352       	-3.95139888e-04
0.0147358       	-3.95139888e-04
0.0147364       	-3.95139888e-04
0.0147371       	-3.95139888e-04
0.0147377       	-3.95139888e-04
0.0147383       	-3.95139888e-04
0.0147389       	-3.95139888e-04
0.0147395       	-3.95139888e-04
0.0147401       	-3.95139888e-04
0.0147407       	-3.95139888e-04
0.0147413       	-3.95139888e-04
0.0147419       	-3.95139888e-04
0.0147426       	-3.95139888e-04
0.0147432       	-3.95139888e-04
0.0147438       	-3.95139888e-04
0.0147444       	-3.95139888e-04
0.014745        	-3.95139888e-04
0.0147457       	-3.95139888e-04
0.0147463       	-3.95139888e-04
0.0147469       	-3.95139888e-04
0.0147475       	-3.95139888e-04
0.0147481       	-3.95139888e-04
0.0147487       	-3.95139888e-04
0.0147494       	-3.95139888e-04
0.01475         	-3.95139888e-04
0.0147506       	-3.95139888e-04
0.0147512       	-3.95139888e-04
0.0147519       	-3.95139888e-04
0.0147525       	-3.95139888e-04
0.0147531       	-3.95139888e-04
0.0147537       	-3.95139888e-04
0.0147544       	-3.95139888e-04
0.014755        	-3.95139888e-04
0.0147556       	-3.95139888e-04
0.0147562       	-3.95139888e-04
0.0147569       	-3.95139888e-04
0.0147575       	-3.95139888e-04
0.0147581       	-3.95139888e-04
0.0147587       	-3.95139888e-04
0.0147594       	-3.95139888e-04
0.01476         	-3.95139888e-04
0.0147606       	-3.95139888e-04
0.0147612       	-3.95139888e-04
0.0147619       	-3.95139888e-04
0.0147625       	-3.95139888e-04
0.0147631       	-3.95139888e-04
0.0147637       	-3.95139888e-04
0.0147644       	-3.95139888e-04
0.014765        	-3.95139888e-04
0.0147656       	-3.95139888e-04
0.0147662       	-3.95139888e-04
0.0147669       	-3.95139888e-04
0.0147675       	-3.95139888e-04
0.0147681       	-3.95139888e-04
0.0147687       	-3.95139888e-04
0.0147694       	-3.95139888e-04
0.01477         	-3.95139888e-04
0.0147706       	-3.95139888e-04
0.0147712       	-3.95139888e-04
0.0147719       	-3.95139888e-04
0.0147725       	-3.95139888e-04
0.0147731       	-3.95139888e-04
0.0147737       	-3.95139888e-04
0.0147744       	-3.95139888e-04
0.014775        	-3.95139888e-04
0.0147756       	-3.95139888e-04
0.0147762       	-3.95139888e-04
0.0147769       	-3.95139888e-04
0.0147775       	-3.95139888e-04
0.0147781       	-3.95139888e-04
0.0147787       	-3.95139888e-04
0.0147794       	-3.95139888e-04
0.01478         	-3.95139888e-04
0.0147806       	-3.95139888e-04
0.0147812       	-3.95139888e-04
0.0147819       	-3.95139888e-04
0.0147825       	-3.95139888e-04
0.0147831       	-3.95139888e-04
0.0147837       	-3.95139888e-04
0.0147844       	-3.95139888e-04
0.014785        	-3.95139888e-04
0.0147856       	-3.95139888e-04
0.0147862       	-3.95139888e-04
0.0147869       	-3.95139888e-04
0.0147875       	-3.95139888e-04
0.0147881       	-3.95139888e-04
0.0147887       	-3.95139888e-04
0.0147894       	-3.95139888e-04
0.01479         	-3.95139888e-04
0.0147906       	-3.95139888e-04
0.0147912       	-3.95139888e-04
0.0147919       	-3.95139888e-04
0.0147925       	-3.95139888e-04
0.0147931       	-3.95139888e-04
0.0147937       	-3.95139888e-04
0.0147944       	-3.95139888e-04
0.014795        	-3.95139888e-04
0.0147956       	-3.95139888e-04
0.0147962       	-3.95139888e-04
0.0147969       	-3.95139888e-04
0.0147975       	-3.95139888e-04
0.0147981       	-3.95139888e-04
0.0147987       	-3.95139888e-04
0.0147994       	-3.95139888e-04
0.0148          	-3.95139888e-04
0.0148006       	-3.95139888e-04
0.0148012       	-3.95139888e-04
0.0148018       	-3.95139888e-04
0.0148024       	-3.95139888e-04
0.0148031       	-3.95139888e-04
0.0148037       	-3.95139888e-04
0.0148043       	-3.95139888e-04
0.0148049       	-3.95139888e-04
0.0148055       	-3.95139888e-04
0.0148061       	-3.95139888e-04
0.0148067       	-3.95139888e-04
0.0148073       	-3.95139888e-04
0.0148079       	-3.95139888e-04
0.0148085       	-3.95139888e-04
0.0148091       	-3.95139888e-04
0.0148097       	-3.95139888e-04
0.0148103       	-3.95139888e-04
0.0148109       	-3.95139888e-04
0.0148115       	-3.95139888e-04
0.0148121       	-3.95139888e-04
0.0148127       	-3.95139888e-04
0.0148133       	-3.95139888e-04
0.0148139       	-3.95139888e-04
0.0148145       	-3.95139888e-04
0.0148151       	-3.95139888e-04
0.0148157       	-3.95139888e-04
0.0148163       	-3.95139888e-04
0.0148169       	-3.95139888e-04
0.0148175       	-3.95139888e-04
0.0148181       	-3.95139888e-04
0.0148186       	-3.95139888e-04
0.0148192       	-3.95139888e-04
0.0148198       	-3.95139888e-04
0.0148204       	-3.95139888e-04
0.014821        	-3.95139888e-04
0.0148216       	-3.95139888e-04
0.0148222       	-3.95139888e-04
0.0148227       	-3.95139888e-04
0.0148233       	-3.95139888e-04
0.0148239       	-3.95139888e-04
0.0148245       	-3.95139888e-04
0.0148251       	-3.95139888e-04
0.0148256       	-3.95139888e-04
0.0148262       	-3.95139888e-04
0.0148268       	-3.95139888e-04
0.0148274       	-3.95139888e-04
0.014828        	-3.95139888e-04
0.0148285       	-3.95139888e-04
0.0148291       	-3.95139888e-04
0.0148297       	-3.95139888e-04
0.0148302       	-3.95139888e-04
0.0148308       	-3.95139888e-04
0.0148314       	-3.95139888e-04
0.014832        	-3.95139888e-04
0.0148325       	-3.95139888e-04
0.0148331       	-3.95139888e-04
0.0148337       	-3.95139888e-04
0.0148342       	-3.95139888e-04
0.0148348       	-3.95139888e-04
0.0148353       	-3.95139888e-04
0.0148359       	-3.95139888e-04
0.0148365       	-3.95139888e-04
0.014837        	-3.95139888e-04
0.0148376       	-3.95139888e-04
0.0148381       	-3.95139888e-04
0.0148387       	-3.95139888e-04
0.0148393       	-3.95139888e-04
0.0148398       	-3.95139888e-04
0.0148404       	-3.95139888e-04
0.0148409       	-3.95139888e-04
0.0148415       	-3.95139888e-04
0.014842        	-3.95139888e-04
0.0148426       	-3.95139888e-04
0.0148431       	-3.95139888e-04
0.0148437       	-3.95139888e-04
0.0148442       	-3.95139888e-04
0.0148448       	-3.95139888e-04
0.0148453       	-3.95139888e-04
0.0148458       	-3.95139888e-04
0.0148464       	-3.95139888e-04
0.0148469       	-3.95139888e-04
0.0148475       	-3.95139888e-04
0.014848        	-3.95139888e-04
0.0148486       	-3.95139888e-04
0.0148491       	-3.95139888e-04
0.0148496       	-3.95139888e-04
0.0148502       	-3.95139888e-04
0.0148507       	-3.95139888e-04
0.0148512       	-3.95139888e-04
0.0148518       	-3.95139888e-04
0.0148523       	-3.95139888e-04
0.0148528       	-3.95139888e-04
0.0148534       	-3.95139888e-04
0.0148539       	-3.95139888e-04
0.0148544       	-3.95139888e-04
0.0148549       	-3.95139888e-04
0.0148555       	-3.95139888e-04
0.014856        	-3.95139888e-04
0.0148565       	-3.95139888e-04
0.0148571       	-3.95139888e-04
0.0148576       	-3.95139888e-04
0.0148581       	-3.95139888e-04
0.0148586       	-3.95139888e-04
0.0148591       	-3.95139888e-04
0.0148597       	-3.95139888e-04
0.0148602       	-3.95139888e-04
0.0148607       	-3.95139888e-04
0.0148612       	-3.95139888e-04
0.0148617       	-3.95139888e-04
0.0148622       	-3.95139888e-04
0.0148628       	-3.95139888e-04
0.0148633       	-3.95139888e-04
0.0148638       	-3.95139888e-04
0.0148643       	-3.95139888e-04
0.0148648       	-3.95139888e-04
0.0148653       	-3.95139888e-04
0.0148658       	-3.95139888e-04
0.0148663       	-3.95139888e-04
0.0148668       	-3.95139888e-04
0.0148673       	-3.95139888e-04
0.0148679       	-3.95139888e-04
0.0148684       	-3.95139888e-04
0.0148689       	-3.95139888e-04
0.0148694       	-3.95139888e-04
0.0148699       	-3.95139888e-04
0.0148704       	-3.95139888e-04
0.0148709       	-3.95139888e-04
0.0148714       	-3.95139888e-04
0.0148719       	-3.95139888e-04
0.0148724       	-3.95139888e-04
0.0148729       	-3.95139888e-04
0.0148734       	-3.95139888e-04
0.0148739       	-3.95139888e-04
0.0148744       	-3.95139888e-04
0.0148748       	-3.95139888e-04
0.0148753       	-3.95139888e-04
0.0148758       	-3.95139888e-04
0.0148763       	-3.95139888e-04
0.0148768       	-3.95139888e-04
0.0148773       	-3.95139888e-04
0.0148778       	-3.95139888e-04
0.0148783       	-3.95139888e-04
0.0148788       	-3.95139888e-04
0.0148793       	-3.95139888e-04
0.0148797       	-3.95139888e-04
0.0148802       	-3.95139888e-04
0.0148807       	-3.95139888e-04
0.0148812       	-3.95139888e-04
0.0148817       	-3.95139888e-04
0.0148822       	-3.95139888e-04
0.0148826       	-3.95139888e-04
0.0148831       	-3.95139888e-04
0.0148836       	-3.95139888e-04
0.0148841       	-3.95139888e-04
0.0148846       	-3.95139888e-04
0.014885        	-3.95139888e-04
0.0148855       	-3.95139888e-04
0.014886        	-3.95139888e-04
0.0148865       	-3.95139888e-04
0.0148869       	-3.95139888e-04
0.0148874       	-3.95139888e-04
0.0148879       	-3.95139888e-04
0.0148884       	-3.95139888e-04
0.0148888       	-3.95139888e-04
0.0148893       	-3.95139888e-04
0.0148898       	-3.95139888e-04
0.0148902       	-3.95139888e-04
0.0148907       	-3.95139888e-04
0.0148912       	-3.95139888e-04
0.0148917       	-3.95139888e-04
0.0148921       	-3.95139888e-04
0.0148926       	-3.95139888e-04
0.0148931       	-3.95139888e-04
0.0148935       	-3.95139888e-04
0.014894        	-3.95139888e-04
0.0148944       	-3.95139888e-04
0.0148949       	-3.95139888e-04
0.0148954       	-3.95139888e-04
0.0148958       	-3.95139888e-04
0.0148963       	-3.95139888e-04
0.0148968       	-3.95139888e-04
0.0148972       	-3.95139888e-04
0.0148977       	-3.95139888e-04
0.0148981       	-3.95139888e-04
0.0148986       	-3.95139888e-04
0.0148991       	-3.95139888e-04
0.0148995       	-3.95139888e-04
0.0149          	-3.95139888e-04
0.0149004       	-3.95139888e-04
0.0149009       	-3.95139888e-04
0.0149013       	-3.95139888e-04
0.0149018       	-3.95139888e-04
0.0149023       	-3.95139888e-04
0.0149027       	-3.95139888e-04
0.0149032       	-3.95139888e-04
0.0149036       	-3.95139888e-04
0.0149041       	-3.95139888e-04
0.0149045       	-3.95139888e-04
0.014905        	-3.95139888e-04
0.0149054       	-3.95139888e-04
0.0149059       	-3.95139888e-04
0.0149063       	-3.95139888e-04
0.0149068       	-3.95139888e-04
0.0149072       	-3.95139888e-04
0.0149077       	-3.95139888e-04
0.0149081       	-3.95139888e-04
0.0149086       	-3.95139888e-04
0.014909        	-3.95139888e-04
0.0149095       	-3.95139888e-04
0.0149099       	-3.95139888e-04
0.0149103       	-3.95139888e-04
0.0149108       	-3.95139888e-04
0.0149112       	-3.95139888e-04
0.0149117       	-3.95139888e-04
0.0149121       	-3.95139888e-04
0.0149126       	-3.95139888e-04
0.014913        	-3.95139888e-04
0.0149134       	-3.95139888e-04
0.0149139       	-3.95139888e-04
0.0149143       	-3.95139888e-04
0.0149148       	-3.95139888e-04
0.0149152       	-3.95139888e-04
0.0149156       	-3.95139888e-04
0.0149161       	-3.95139888e-04
0.0149165       	-3.95139888e-04
0.014917        	-3.95139888e-04
0.0149174       	-3.95139888e-04
0.0149178       	-3.95139888e-04
0.0149183       	-3.95139888e-04
0.0149187       	-3.95139888e-04
0.0149191       	-3.95139888e-04
0.0149196       	-3.95139888e-04
0.01492         	-3.95139888e-04
0.0149204       	-3.95139888e-04
0.0149209       	-3.95139888e-04
0.0149213       	-3.95139888e-04
0.0149217       	-3.95139888e-04
0.0149222       	-3.95139888e-04
0.0149226       	-3.95139888e-04
0.014923        	-3.95139888e-04
0.0149235       	-3.95139888e-04
0.0149239       	-3.95139888e-04
0.0149243       	-3.95139888e-04
0.0149248       	-3.95139888e-04
0.0149252       	-3.95139888e-04
0.0149256       	-3.95139888e-04
0.014926        	-3.95139888e-04
0.0149265       	-3.95139888e-04
0.0149269       	-3.95139888e-04
0.0149273       	-3.95139888e-04
0.0149277       	-3.95139888e-04
0.0149282       	-3.95139888e-04
0.0149286       	-3.95139888e-04
0.014929        	-3.95139888e-04
0.0149294       	-3.95139888e-04
0.0149299       	-3.95139888e-04
0.0149303       	-3.95139888e-04
0.0149307       	-3.95139888e-04
0.0149311       	-3.95139888e-04
0.0149315       	-3.95139888e-04
0.014932        	-3.95139888e-04
0.0149324       	-3.95139888e-04
0.0149328       	-3.95139888e-04
0.0149332       	-3.95139888e-04
0.0149336       	-3.95139888e-04
0.0149341       	-3.95139888e-04
0.0149345       	-3.95139888e-04
0.0149349       	-3.95139888e-04
0.0149353       	-3.95139888e-04
0.0149357       	-3.95139888e-04
0.0149362       	-3.95139888e-04
0.0149366       	-3.95139888e-04
0.014937        	-3.95139888e-04
0.0149374       	-3.95139888e-04
0.0149378       	-3.95139888e-04
0.0149382       	-3.95139888e-04
0.0149386       	-3.95139888e-04
0.0149391       	-3.95139888e-04
0.0149395       	-3.95139888e-04
0.0149399       	-3.95139888e-04
0.0149403       	-3.95139888e-04
0.0149407       	-3.95139888e-04
0.0149411       	-3.95139888e-04
0.0149415       	-3.95139888e-04
0.0149419       	-3.95139888e-04
0.0149424       	-3.95139888e-04
0.0149428       	-3.95139888e-04
0.0149432       	-3.95139888e-04
0.0149436       	-3.95139888e-04
0.014944        	-3.95139888e-04
0.0149444       	-3.95139888e-04
0.0149448       	-3.95139888e-04
0.0149452       	-3.95139888e-04
0.0149456       	-3.95139888e-04
0.014946        	-3.95139888e-04
0.0149464       	-3.95139888e-04
0.0149468       	-3.95139888e-04
0.0149473       	-3.95139888e-04
0.0149477       	-3.95139888e-04
0.0149481       	-3.95139888e-04
0.0149485       	-3.95139888e-04
0.0149489       	-3.95139888e-04
0.0149493       	-3.95139888e-04
0.0149497       	-3.95139888e-04
0.0149501       	-3.95139888e-04
0.0149505       	-3.95139888e-04
0.0149509       	-3.95139888e-04
0.0149513       	-3.95139888e-04
0.0149517       	-3.95139888e-04
0.0149521       	-3.95139888e-04
0.0149525       	-3.95139888e-04
0.0149529       	-3.95139888e-04
0.0149533       	-3.95139888e-04
0.0149537       	-3.95139888e-04
0.0149541       	-3.95139888e-04
0.0149545       	-3.95139888e-04
0.0149549       	-3.95139888e-04
0.0149553       	-3.95139888e-04
0.0149557       	-3.95139888e-04
0.0149561       	-3.95139888e-04
0.0149565       	-3.95139888e-04
0.0149569       	-3.95139888e-04
0.0149573       	-3.95139888e-04
0.0149577       	-3.95139888e-04
0.0149581       	-3.95139888e-04
0.0149584       	-3.95139888e-04
0.0149588       	-3.95139888e-04
0.0149592       	-3.95139888e-04
0.0149596       	-3.95139888e-04
0.01496         	-3.95139888e-04
0.0149604       	-3.95139888e-04
0.0149608       	-3.95139888e-04
0.0149612       	-3.95139888e-04
0.0149616       	-3.95139888e-04
0.014962        	-3.95139888e-04
0.0149624       	-3.95139888e-04
0.0149628       	-3.95139888e-04
0.0149632       	-3.95139888e-04
0.0149636       	-3.95139888e-04
0.014964        	-3.95139888e-04
0.0149643       	-3.95139888e-04
0.0149647       	-3.95139888e-04
0.0149651       	-3.95139888e-04
0.0149655       	-3.95139888e-04
0.0149659       	-3.95139888e-04
0.0149663       	-3.95139888e-04
0.0149667       	-3.95139888e-04
0.0149671       	-3.95139888e-04
0.0149675       	-3.95139888e-04
0.0149679       	-3.95139888e-04
0.0149683       	-3.95139888e-04
0.0149687       	-3.95139888e-04
0.014969        	-3.95139888e-04
0.0149694       	-3.95139888e-04
0.0149698       	-3.95139888e-04
0.0149702       	-3.95139888e-04
0.0149706       	-3.95139888e-04
0.014971        	-3.95139888e-04
0.0149714       	-3.95139888e-04
0.0149718       	-3.95139888e-04
0.0149721       	-3.95139888e-04
0.0149725       	-3.95139888e-04
0.0149729       	-3.95139888e-04
0.0149733       	-3.95139888e-04
0.0149737       	-3.95139888e-04
0.0149741       	-3.95139888e-04
0.0149745       	-3.95139888e-04
0.0149749       	-3.95139888e-04
0.0149752       	-3.95139888e-04
0.0149756       	-3.95139888e-04
0.014976        	-3.95139888e-04
0.0149764       	-3.95139888e-04
0.0149768       	-3.95139888e-04
0.0149772       	-3.95139888e-04
0.0149776       	-3.95139888e-04
0.0149779       	-3.95139888e-04
0.0149783       	-3.95139888e-04
0.0149787       	-3.95139888e-04
0.0149791       	-3.95139888e-04
0.0149795       	-3.95139888e-04
0.0149799       	-3.95139888e-04
0.0149803       	-3.95139888e-04
0.0149807       	-3.95139888e-04
0.014981        	-3.95139888e-04
0.0149814       	-3.95139888e-04
0.0149818       	-3.95139888e-04
0.0149822       	-3.95139888e-04
0.0149826       	-3.95139888e-04
0.014983        	-3.95139888e-04
0.0149834       	-3.95139888e-04
0.0149838       	-3.95139888e-04
0.0149841       	-3.95139888e-04
0.0149845       	-3.95139888e-04
0.0149849       	-3.95139888e-04
0.0149853       	-3.95139888e-04
0.0149857       	-3.95139888e-04
0.014986        	-3.95139888e-04
0.0149864       	-3.95139888e-04
0.0149868       	-3.95139888e-04
0.0149872       	-3.95139888e-04
0.0149875       	-3.95139888e-04
0.0149879       	-3.95139888e-04
0.0149883       	-3.95139888e-04
0.0149887       	-3.95139888e-04
0.0149891       	-3.95139888e-04
0.0149894       	-3.95139888e-04
0.0149898       	-3.95139888e-04
0.0149902       	-3.95139888e-04
0.0149906       	-3.95139888e-04
0.0149909       	-3.95139888e-04
0.0149913       	-3.95139888e-04
0.0149917       	-3.95139888e-04
0.0149921       	-3.95139888e-04
0.0149925       	-3.95139888e-04
0.0149928       	-3.95139888e-04
0.0149932       	-3.95139888e-04
0.0149936       	-3.95139888e-04
0.014994        	-3.95139888e-04
0.0149943       	-3.95139888e-04
0.0149947       	-3.95139888e-04
0.0149951       	-3.95139888e-04
0.0149955       	-3.95139888e-04
0.0149958       	-3.95139888e-04
0.0149962       	-3.95139888e-04
0.0149966       	-3.95139888e-04
0.014997        	-3.95139888e-04
0.0149974       	-3.95139888e-04
0.0149977       	-3.95139888e-04
0.0149981       	-3.95139888e-04
0.0149985       	-3.95139888e-04
0.0149989       	-3.95139888e-04
0.0149992       	-3.95139888e-04
0.0149996       	-3.95139888e-04
0.015           	-3.95139888e-04
0.0150004       	-3.95139888e-04
0.0150008       	-3.95139888e-04
0.0150011       	-3.95139888e-04
0.0150015       	-3.95139888e-04
0.0150019       	-3.95139888e-04
0.0150023       	-3.95139888e-04
0.0150026       	-3.95139888e-04
0.015003        	-3.95139888e-04
0.0150034       	-3.95139888e-04
0.0150038       	-3.95139888e-04
0.0150041       	-3.95139888e-04
0.0150045       	-3.95139888e-04
0.0150049       	-3.95139888e-04
0.0150053       	-3.95139888e-04
0.0150056       	-3.95139888e-04
0.015006        	-3.95139888e-04
0.0150064       	-3.95139888e-04
0.0150068       	-3.95139888e-04
0.0150072       	-3.95139888e-04
0.0150075       	-3.95139888e-04
0.0150079       	-3.95139888e-04
0.0150083       	-3.95139888e-04
0.0150087       	-3.95139888e-04
0.015009        	-3.95139888e-04
0.0150094       	-3.95139888e-04
0.0150098       	-3.95139888e-04
0.0150101       	-3.95139888e-04
0.0150105       	-3.95139888e-04
0.0150109       	-3.95139888e-04
0.0150113       	-3.95139888e-04
0.0150116       	-3.95139888e-04
0.015012        	-3.95139888e-04
0.0150124       	-3.95139888e-04
0.0150128       	-3.95139888e-04
0.0150131       	-3.95139888e-04
0.0150135       	-3.95139888e-04
0.0150139       	-3.95139888e-04
0.0150143       	-3.95139888e-04
0.0150146       	-3.95139888e-04
0.015015        	-3.95139888e-04
0.0150154       	-3.95139888e-04
0.0150157       	-3.95139888e-04
0.0150161       	-3.95139888e-04
0.0150165       	-3.95139888e-04
