# Jet Force Analysis - OpenFOAM Post-Processing
# Wedge factor: 72
# Fuel density: 1000 kg/m3
# Air density: 20 kg/m3
# Inlet area (full): 2.1396e-06 m2
#
# Time(s)  MassFlow(kg/s)  MomentumFlux_x(N)  PressureForce_x(N)  TotalForce_x(N)
0.0139513  -0.387395  -72.959  -0.000433388  -72.9594
0.0139518  -0.387395  -72.959  -0.000433632  -72.9594
0.0139523  -0.387395  -72.959  -0.0004339  -72.9594
0.0139528  -0.387395  -72.959  -0.000434169  -72.9594
0.0139533  -0.387395  -72.959  -0.00043444  -72.9594
0.0139538  -0.387395  -72.959  -0.000434716  -72.9594
0.0139544  -0.387395  -72.959  -0.000434998  -72.9594
0.0139549  -0.387395  -72.959  -0.000435284  -72.9594
0.0139554  -0.387395  -72.959  -0.000435576  -72.9594
0.0139559  -0.387395  -72.959  -0.00043587  -72.9594
0.0139564  -0.387395  -72.959  -0.000436154  -72.9594
0.0139569  -0.387395  -72.959  -0.000436459  -72.9594
0.0139574  -0.387395  -72.959  -0.000436765  -72.9594
0.0139579  -0.387395  -72.959  -0.000437074  -72.9594
0.0139584  -0.387395  -72.959  -0.000437387  -72.9594
0.0139589  -0.387395  -72.959  -0.000437704  -72.9594
0.0139594  -0.387395  -72.959  -0.000438025  -72.9594
0.0139599  -0.387395  -72.959  -0.00043835  -72.9594
0.0139604  -0.387395  -72.959  -0.000438678  -72.9594
0.0139609  -0.387395  -72.959  -0.000439009  -72.9594
0.0139614  -0.387395  -72.959  -0.000439319  -72.9594
0.0139619  -0.387395  -72.959  -0.000439651  -72.9594
0.0139624  -0.387395  -72.959  -0.000439982  -72.9594
0.0139629  -0.387395  -72.959  -0.000440313  -72.9594
0.0139634  -0.387395  -72.959  -0.000440647  -72.9594
0.0139639  -0.387395  -72.959  -0.000440984  -72.9594
0.0139644  -0.387395  -72.959  -0.000441318  -72.9594
0.0139649  -0.387395  -72.959  -0.000441655  -72.9594
0.0139653  -0.387395  -72.959  -0.000441995  -72.9594
0.0139658  -0.387395  -72.959  -0.000442285  -72.9594
0.0139663  -0.387395  -72.959  -0.000442612  -72.9594
0.0139668  -0.387395  -72.959  -0.000442941  -72.9594
0.0139673  -0.387395  -72.959  -0.000443271  -72.9594
0.0139678  -0.387395  -72.959  -0.000443601  -72.9594
0.0139683  -0.387395  -72.959  -0.000443943  -72.9594
0.0139688  -0.387395  -72.959  -0.000444292  -72.9594
0.0139693  -0.387395  -72.959  -0.000444629  -72.9594
0.0139697  -0.387395  -72.959  -0.000444967  -72.9594
0.0139702  -0.387395  -72.959  -0.000445306  -72.9594
0.0139707  -0.387395  -72.959  -0.000445646  -72.9594
0.0139712  -0.387395  -72.959  -0.000445988  -72.9594
0.0139717  -0.387395  -72.959  -0.000446331  -72.9594
0.0139722  -0.387395  -72.959  -0.00044665  -72.9594
0.0139727  -0.387395  -72.959  -0.000446988  -72.9594
0.0139731  -0.387395  -72.959  -0.000447323  -72.9594
0.0139736  -0.387395  -72.959  -0.000447658  -72.9594
0.0139741  -0.387395  -72.959  -0.000447995  -72.9594
0.0139746  -0.387395  -72.959  -0.000448335  -72.9594
0.013975  -0.387395  -72.959  -0.000448677  -72.9594
0.0139755  -0.387395  -72.959  -0.000449021  -72.9594
0.013976  -0.387395  -72.959  -0.000449368  -72.9594
0.0139765  -0.387395  -72.959  -0.000449717  -72.9594
0.013977  -0.387395  -72.959  -0.000450067  -72.9594
0.0139774  -0.387395  -72.959  -0.00045042  -72.9594
0.0139779  -0.387395  -72.959  -0.000450775  -72.9594
0.0139784  -0.387395  -72.959  -0.00045113  -72.9594
0.0139789  -0.387395  -72.959  -0.000451487  -72.9594
0.0139794  -0.387395  -72.959  -0.000451846  -72.9594
0.0139798  -0.387395  -72.959  -0.000452206  -72.9594
0.0139803  -0.387395  -72.959  -0.000452566  -72.9594
0.0139808  -0.387395  -72.959  -0.000452929  -72.9594
0.0139813  -0.387395  -72.959  -0.000453295  -72.9594
0.0139818  -0.387395  -72.959  -0.000453661  -72.9594
0.0139822  -0.387395  -72.959  -0.000454  -72.9594
0.0139827  -0.387395  -72.959  -0.000454358  -72.9594
0.0139832  -0.387395  -72.959  -0.000454713  -72.9594
0.0139836  -0.387395  -72.959  -0.000455067  -72.9594
0.0139841  -0.387395  -72.959  -0.000455423  -72.9594
0.0139846  -0.387395  -72.959  -0.000455784  -72.9594
0.013985  -0.387395  -72.959  -0.000456146  -72.9594
0.0139855  -0.387395  -72.959  -0.000456511  -72.9594
0.013986  -0.387395  -72.959  -0.000456877  -72.9594
0.0139864  -0.387395  -72.959  -0.000457246  -72.9594
0.0139869  -0.387395  -72.959  -0.000457617  -72.9594
0.0139874  -0.387395  -72.959  -0.00045799  -72.9594
0.0139878  -0.387395  -72.959  -0.000458366  -72.9594
0.0139883  -0.387395  -72.959  -0.000458739  -72.9594
0.0139888  -0.387395  -72.959  -0.000459114  -72.9594
0.0139892  -0.387395  -72.959  -0.000459491  -72.9594
0.0139897  -0.387395  -72.959  -0.000459868  -72.9594
0.0139902  -0.387395  -72.959  -0.000460246  -72.9594
0.0139906  -0.387395  -72.959  -0.000460625  -72.9594
0.0139911  -0.387395  -72.959  -0.000461005  -72.9594
0.0139916  -0.387395  -72.959  -0.000461386  -72.9594
0.0139921  -0.387395  -72.959  -0.000461768  -72.9594
0.0139925  -0.387395  -72.959  -0.00046215  -72.9594
0.013993  -0.387395  -72.959  -0.000462534  -72.9594
0.0139935  -0.387395  -72.959  -0.000462915  -72.9594
0.0139939  -0.387395  -72.959  -0.0004633  -72.9594
0.0139944  -0.387395  -72.959  -0.000463687  -72.9594
0.0139949  -0.387395  -72.959  -0.000464075  -72.9594
0.0139953  -0.387395  -72.959  -0.000464464  -72.9594
0.0139958  -0.387395  -72.959  -0.000464853  -72.9594
0.0139963  -0.387395  -72.959  -0.000465243  -72.9594
0.0139967  -0.387395  -72.959  -0.000465633  -72.9594
0.0139972  -0.387395  -72.959  -0.000466024  -72.9594
0.0139977  -0.387395  -72.959  -0.000466416  -72.9594
0.0139981  -0.387395  -72.959  -0.000466811  -72.9594
0.0139986  -0.387395  -72.959  -0.000467208  -72.9594
0.0139991  -0.387395  -72.959  -0.000467601  -72.9594
0.0139995  -0.387395  -72.959  -0.000467994  -72.9595
0.014  -0.387395  -72.959  -0.000468389  -72.9595
0.0140005  -0.387395  -72.959  -0.000468768  -72.9595
0.0140009  -0.387395  -72.959  -0.000469149  -72.9595
0.0140014  -0.387395  -72.959  -0.000469522  -72.9595
0.0140018  -0.387395  -72.959  -0.000469896  -72.9595
0.0140023  -0.387395  -72.959  -0.000470273  -72.9595
0.0140027  -0.387395  -72.959  -0.000470649  -72.9595
0.0140032  -0.387395  -72.959  -0.000471032  -72.9595
0.0140036  -0.387395  -72.959  -0.000471416  -72.9595
0.0140041  -0.387395  -72.959  -0.000471798  -72.9595
0.0140045  -0.387395  -72.959  -0.000472184  -72.9595
0.014005  -0.387395  -72.959  -0.000472569  -72.9595
0.0140054  -0.387395  -72.959  -0.000472954  -72.9595
0.0140059  -0.387395  -72.959  -0.000473341  -72.9595
0.0140063  -0.387395  -72.959  -0.000473727  -72.9595
0.0140068  -0.387395  -72.959  -0.000474115  -72.9595
0.0140072  -0.387395  -72.959  -0.000474504  -72.9595
0.0140077  -0.387395  -72.959  -0.000474893  -72.9595
0.0140081  -0.387395  -72.959  -0.000475282  -72.9595
0.0140086  -0.387395  -72.959  -0.000475672  -72.9595
0.014009  -0.387395  -72.959  -0.000476063  -72.9595
0.0140095  -0.387395  -72.959  -0.000476454  -72.9595
0.0140099  -0.387395  -72.959  -0.000476846  -72.9595
0.0140103  -0.387395  -72.959  -0.000477241  -72.9595
0.0140108  -0.387395  -72.959  -0.000477628  -72.9595
0.0140112  -0.387395  -72.959  -0.000478021  -72.9595
0.0140117  -0.387395  -72.959  -0.000478414  -72.9595
0.0140121  -0.387395  -72.959  -0.000478807  -72.9595
0.0140126  -0.387395  -72.959  -0.000479201  -72.9595
0.014013  -0.387395  -72.959  -0.000479596  -72.9595
0.0140135  -0.387395  -72.959  -0.000479999  -72.9595
0.0140139  -0.387395  -72.959  -0.000480453  -72.9595
0.0140143  -0.387395  -72.959  -0.000480782  -72.9595
0.0140148  -0.387395  -72.959  -0.000481178  -72.9595
0.0140152  -0.387395  -72.959  -0.00048157  -72.9595
0.0140157  -0.387395  -72.959  -0.00048196  -72.9595
0.0140161  -0.387395  -72.959  -0.000482356  -72.9595
0.0140165  -0.387395  -72.959  -0.000482751  -72.9595
0.014017  -0.387395  -72.959  -0.000483151  -72.9595
0.0140174  -0.387395  -72.959  -0.000483561  -72.9595
0.0140179  -0.387395  -72.959  -0.000483962  -72.9595
0.0140183  -0.387395  -72.959  -0.000484363  -72.9595
0.0140188  -0.387395  -72.959  -0.000484766  -72.9595
0.0140192  -0.387395  -72.959  -0.000485169  -72.9595
0.0140196  -0.387395  -72.959  -0.000485573  -72.9595
0.0140201  -0.387395  -72.959  -0.000485977  -72.9595
0.0140205  -0.387395  -72.959  -0.000486382  -72.9595
0.0140209  -0.387395  -72.959  -0.000486788  -72.9595
0.0140214  -0.387395  -72.959  -0.000487195  -72.9595
0.0140218  -0.387395  -72.959  -0.000487602  -72.9595
0.0140223  -0.387395  -72.959  -0.000488016  -72.9595
0.0140227  -0.387395  -72.959  -0.000488426  -72.9595
0.0140231  -0.387395  -72.959  -0.000488836  -72.9595
0.0140236  -0.387395  -72.959  -0.000489245  -72.9595
0.014024  -0.387395  -72.959  -0.000489655  -72.9595
0.0140244  -0.387395  -72.959  -0.000490067  -72.9595
0.0140249  -0.387395  -72.959  -0.000490479  -72.9595
0.0140253  -0.387395  -72.959  -0.000490892  -72.9595
0.0140258  -0.387395  -72.959  -0.000491307  -72.9595
0.0140262  -0.387395  -72.959  -0.000491722  -72.9595
0.0140266  -0.387395  -72.959  -0.000492137  -72.9595
0.0140271  -0.387395  -72.959  -0.000492553  -72.9595
0.0140275  -0.387395  -72.959  -0.000492971  -72.9595
0.0140279  -0.387395  -72.959  -0.00049339  -72.9595
0.0140284  -0.387395  -72.959  -0.000493809  -72.9595
0.0140288  -0.387395  -72.959  -0.000494229  -72.9595
0.0140292  -0.387395  -72.959  -0.000494651  -72.9595
0.0140297  -0.387395  -72.959  -0.000495072  -72.9595
0.0140301  -0.387395  -72.959  -0.000495495  -72.9595
0.0140305  -0.387395  -72.959  -0.000495918  -72.9595
0.0140309  -0.387395  -72.959  -0.00049635  -72.9595
0.0140314  -0.387395  -72.959  -0.000496788  -72.9595
0.0140318  -0.387395  -72.959  -0.000497227  -72.9595
0.0140322  -0.387395  -72.959  -0.00049767  -72.9595
0.0140327  -0.387395  -72.959  -0.000498111  -72.9595
0.0140331  -0.387395  -72.959  -0.000498554  -72.9595
0.0140335  -0.387395  -72.959  -0.000498996  -72.9595
0.014034  -0.387395  -72.959  -0.000499438  -72.9595
0.0140344  -0.387395  -72.959  -0.000499881  -72.9595
0.0140348  -0.387395  -72.959  -0.000500322  -72.9595
0.0140352  -0.387395  -72.959  -0.000500763  -72.9595
0.0140357  -0.387395  -72.959  -0.000501204  -72.9595
0.0140361  -0.387395  -72.959  -0.000501643  -72.9595
0.0140365  -0.387395  -72.959  -0.000502082  -72.9595
0.014037  -0.387395  -72.959  -0.00050252  -72.9595
0.0140374  -0.387395  -72.959  -0.000502958  -72.9595
0.0140378  -0.387395  -72.959  -0.000503394  -72.9595
0.0140382  -0.387395  -72.959  -0.000503827  -72.9595
0.0140387  -0.387395  -72.959  -0.000504255  -72.9595
0.0140391  -0.387395  -72.959  -0.000504699  -72.9595
0.0140395  -0.387395  -72.959  -0.000505137  -72.9595
0.0140399  -0.387395  -72.959  -0.000505575  -72.9595
0.0140403  -0.387395  -72.959  -0.000506001  -72.9595
0.0140408  -0.387395  -72.959  -0.000506428  -72.9595
0.0140412  -0.387395  -72.959  -0.000506857  -72.9595
0.0140416  -0.387395  -72.959  -0.000507292  -72.9595
0.014042  -0.387395  -72.959  -0.00050772  -72.9595
0.0140425  -0.387395  -72.959  -0.000508147  -72.9595
0.0140429  -0.387395  -72.959  -0.000508576  -72.9595
0.0140433  -0.387395  -72.959  -0.000508998  -72.9595
0.0140437  -0.387395  -72.959  -0.00050942  -72.9595
0.0140441  -0.387395  -72.959  -0.000509847  -72.9595
0.0140446  -0.387395  -72.959  -0.000510269  -72.9595
0.014045  -0.387395  -72.959  -0.000510694  -72.9595
0.0140454  -0.387395  -72.959  -0.000511121  -72.9595
0.0140458  -0.387395  -72.959  -0.000511547  -72.9595
0.0140462  -0.387395  -72.959  -0.000511967  -72.9595
0.0140467  -0.387395  -72.959  -0.000512387  -72.9595
0.0140471  -0.387395  -72.959  -0.000512809  -72.9595
0.0140475  -0.387395  -72.959  -0.000513226  -72.9595
0.0140479  -0.387395  -72.959  -0.000513642  -72.9595
0.0140483  -0.387395  -72.959  -0.000514062  -72.9595
0.0140488  -0.387395  -72.959  -0.000514477  -72.9595
0.0140492  -0.387395  -72.959  -0.00051489  -72.9595
0.0140496  -0.387395  -72.959  -0.000515307  -72.9595
0.01405  -0.387395  -72.959  -0.000515719  -72.9595
0.0140504  -0.387395  -72.959  -0.000516131  -72.9595
0.0140508  -0.387395  -72.959  -0.000516541  -72.9595
0.0140512  -0.387395  -72.959  -0.000516953  -72.9595
0.0140517  -0.387395  -72.959  -0.000517367  -72.9595
0.0140521  -0.387395  -72.959  -0.000517789  -72.9595
0.0140525  -0.387395  -72.959  -0.00051819  -72.9595
0.0140529  -0.387395  -72.959  -0.0005186  -72.9595
0.0140533  -0.387395  -72.959  -0.000518998  -72.9595
0.0140537  -0.387395  -72.959  -0.000519368  -72.9595
0.0140541  -0.387395  -72.959  -0.00051977  -72.9595
0.0140546  -0.387395  -72.959  -0.000520172  -72.9595
0.014055  -0.387395  -72.959  -0.000520578  -72.9595
0.0140554  -0.387395  -72.959  -0.000520978  -72.9595
0.0140558  -0.387395  -72.959  -0.000521373  -72.9595
0.0140562  -0.387395  -72.959  -0.000521753  -72.9595
0.0140566  -0.387395  -72.959  -0.000522157  -72.9595
0.014057  -0.387395  -72.959  -0.000522563  -72.9595
0.0140574  -0.387395  -72.959  -0.000522957  -72.9595
0.0140578  -0.387395  -72.959  -0.000523347  -72.9595
0.0140583  -0.387395  -72.959  -0.000523736  -72.9595
0.0140587  -0.387395  -72.959  -0.000524128  -72.9595
0.0140591  -0.387395  -72.959  -0.000524513  -72.9595
0.0140595  -0.387395  -72.959  -0.000524897  -72.9595
0.0140599  -0.387395  -72.959  -0.000525279  -72.9595
0.0140603  -0.387395  -72.959  -0.000525664  -72.9595
0.0140607  -0.387395  -72.959  -0.00052604  -72.9595
0.0140611  -0.387395  -72.959  -0.000526417  -72.9595
0.0140615  -0.387395  -72.959  -0.000526801  -72.9595
0.0140619  -0.387395  -72.959  -0.000527176  -72.9595
0.0140623  -0.387395  -72.959  -0.000527555  -72.9595
0.0140628  -0.387395  -72.959  -0.000527925  -72.9595
0.0140632  -0.387395  -72.959  -0.000528295  -72.9595
0.0140636  -0.387395  -72.959  -0.000528663  -72.9595
0.014064  -0.387395  -72.959  -0.000529035  -72.9595
0.0140644  -0.387395  -72.959  -0.000529409  -72.9595
0.0140648  -0.387395  -72.959  -0.000529776  -72.9595
0.0140652  -0.387395  -72.959  -0.00053013  -72.9595
0.0140656  -0.387395  -72.959  -0.000530497  -72.9595
0.014066  -0.387395  -72.959  -0.000530855  -72.9595
0.0140664  -0.387395  -72.959  -0.000531211  -72.9595
0.0140668  -0.387395  -72.959  -0.000531563  -72.9595
0.0140672  -0.387395  -72.959  -0.000531914  -72.9595
0.0140676  -0.387395  -72.959  -0.000532268  -72.9595
0.014068  -0.387395  -72.959  -0.000532613  -72.9595
0.0140684  -0.387395  -72.959  -0.000532957  -72.9595
0.0140688  -0.387395  -72.959  -0.000533302  -72.9595
0.0140692  -0.387395  -72.959  -0.000533642  -72.9595
0.0140696  -0.387395  -72.959  -0.000533983  -72.9595
0.01407  -0.387395  -72.959  -0.000534326  -72.9595
0.0140704  -0.387395  -72.959  -0.000534657  -72.9595
0.0140708  -0.387395  -72.959  -0.000534987  -72.9595
0.0140712  -0.387395  -72.959  -0.000535309  -72.9595
0.0140716  -0.387395  -72.959  -0.000535634  -72.9595
0.014072  -0.387395  -72.959  -0.00053596  -72.9595
0.0140724  -0.387395  -72.959  -0.000536273  -72.9595
0.0140729  -0.387395  -72.959  -0.000536585  -72.9595
0.0140733  -0.387395  -72.959  -0.000536899  -72.9595
0.0140737  -0.387395  -72.959  -0.000537212  -72.9595
0.0140741  -0.387395  -72.959  -0.000537523  -72.9595
0.0140745  -0.387395  -72.959  -0.000537831  -72.9595
0.0140749  -0.387395  -72.959  -0.000538137  -72.9595
0.0140753  -0.387395  -72.959  -0.000538446  -72.9595
0.0140757  -0.387395  -72.959  -0.00053874  -72.9595
0.0140761  -0.387395  -72.959  -0.00053903  -72.9595
0.0140765  -0.387395  -72.959  -0.000539366  -72.9595
0.0140769  -0.387395  -72.959  -0.000539733  -72.9595
0.0140773  -0.387395  -72.959  -0.000540033  -72.9595
0.0140777  -0.387395  -72.959  -0.000540332  -72.9595
0.0140781  -0.387395  -72.959  -0.000540628  -72.9595
0.0140785  -0.387395  -72.959  -0.000540921  -72.9595
0.0140789  -0.387395  -72.959  -0.000541218  -72.9595
0.0140793  -0.387395  -72.959  -0.000541504  -72.9595
0.0140797  -0.387395  -72.959  -0.000541786  -72.9595
0.01408  -0.387395  -72.959  -0.000542068  -72.9595
0.0140804  -0.387395  -72.959  -0.000542349  -72.9595
0.0140808  -0.387395  -72.959  -0.000542631  -72.9595
0.0140812  -0.387395  -72.959  -0.000542914  -72.9595
0.0140816  -0.387395  -72.959  -0.000543196  -72.9595
0.014082  -0.387395  -72.959  -0.000543485  -72.9595
0.0140824  -0.387395  -72.959  -0.000543758  -72.9595
0.0140828  -0.387395  -72.959  -0.000544033  -72.9595
0.0140832  -0.387395  -72.959  -0.000544298  -72.9595
0.0140836  -0.387395  -72.959  -0.000544561  -72.9595
0.014084  -0.387395  -72.959  -0.000544821  -72.9595
0.0140844  -0.387395  -72.959  -0.000545079  -72.9595
0.0140848  -0.387395  -72.959  -0.000545336  -72.9595
0.0140852  -0.387395  -72.959  -0.000545599  -72.9595
0.0140856  -0.387395  -72.959  -0.000545849  -72.9595
0.014086  -0.387395  -72.959  -0.000546097  -72.9595
0.0140864  -0.387395  -72.959  -0.000546343  -72.9595
0.0140868  -0.387395  -72.959  -0.000546587  -72.9595
0.0140872  -0.387395  -72.959  -0.000546828  -72.9595
0.0140876  -0.387395  -72.959  -0.000547074  -72.9595
0.014088  -0.387395  -72.959  -0.000547317  -72.9595
0.0140884  -0.387395  -72.959  -0.000547553  -72.9595
0.0140888  -0.387395  -72.959  -0.000547777  -72.9595
0.0140892  -0.387395  -72.959  -0.000548003  -72.9595
0.0140896  -0.387395  -72.959  -0.00054823  -72.9595
0.01409  -0.387395  -72.959  -0.000548461  -72.9595
0.0140904  -0.387395  -72.959  -0.000548682  -72.9595
0.0140907  -0.387395  -72.959  -0.0005489  -72.9595
0.0140911  -0.387395  -72.959  -0.000549115  -72.9595
0.0140915  -0.387395  -72.959  -0.000549329  -72.9595
0.0140919  -0.387395  -72.959  -0.000549541  -72.9595
0.0140923  -0.387395  -72.959  -0.00054975  -72.9595
0.0140927  -0.387395  -72.959  -0.000549956  -72.9595
0.0140931  -0.387395  -72.959  -0.00055016  -72.9595
0.0140935  -0.387395  -72.959  -0.000550363  -72.9595
0.0140939  -0.387395  -72.959  -0.000550562  -72.9595
0.0140943  -0.387395  -72.959  -0.000550764  -72.9595
0.0140947  -0.387395  -72.959  -0.000550968  -72.9595
0.0140951  -0.387395  -72.959  -0.000551154  -72.9595
0.0140955  -0.387395  -72.959  -0.000551339  -72.9595
0.0140958  -0.387395  -72.959  -0.000551521  -72.9595
0.0140962  -0.387395  -72.959  -0.000551701  -72.9595
0.0140966  -0.387395  -72.959  -0.000551878  -72.9595
0.014097  -0.387395  -72.959  -0.000552054  -72.9595
0.0140974  -0.387395  -72.959  -0.000552226  -72.9595
0.0140978  -0.387395  -72.959  -0.000552398  -72.9595
0.0140982  -0.387395  -72.959  -0.000552567  -72.9595
0.0140986  -0.387395  -72.959  -0.000552734  -72.9595
0.014099  -0.387395  -72.959  -0.000552898  -72.9595
0.0140994  -0.387395  -72.959  -0.00055306  -72.9595
0.0140998  -0.387395  -72.959  -0.000553219  -72.9595
0.0141002  -0.387395  -72.959  -0.000553376  -72.9595
0.0141005  -0.387395  -72.959  -0.000553531  -72.9595
0.0141009  -0.387395  -72.959  -0.000553683  -72.9595
0.0141013  -0.387395  -72.959  -0.000553833  -72.9595
0.0141017  -0.387395  -72.959  -0.00055398  -72.9595
0.0141021  -0.387395  -72.959  -0.000554125  -72.9595
0.0141025  -0.387395  -72.959  -0.000554267  -72.9595
0.0141029  -0.387395  -72.959  -0.000554407  -72.9595
0.0141033  -0.387395  -72.959  -0.000554545  -72.9595
0.0141037  -0.387395  -72.959  -0.00055468  -72.9595
0.0141041  -0.387395  -72.959  -0.000554812  -72.9595
0.0141045  -0.387395  -72.959  -0.000554942  -72.9595
0.0141049  -0.387395  -72.959  -0.00055507  -72.9595
0.0141052  -0.387395  -72.959  -0.000555195  -72.9595
0.0141056  -0.387395  -72.959  -0.000555317  -72.9595
0.014106  -0.387395  -72.959  -0.000555437  -72.9595
0.0141064  -0.387395  -72.959  -0.000555554  -72.9595
0.0141068  -0.387395  -72.959  -0.000555668  -72.9595
0.0141072  -0.387395  -72.959  -0.000555779  -72.9595
0.0141076  -0.387395  -72.959  -0.000555888  -72.9595
0.014108  -0.387395  -72.959  -0.000555995  -72.9595
0.0141084  -0.387395  -72.959  -0.000556101  -72.9595
0.0141088  -0.387395  -72.959  -0.000556205  -72.9595
0.0141092  -0.387395  -72.959  -0.000556305  -72.9595
0.0141096  -0.387395  -72.959  -0.000556403  -72.9595
0.0141099  -0.387395  -72.959  -0.000556498  -72.9595
0.0141103  -0.387395  -72.959  -0.000556591  -72.9595
0.0141107  -0.387395  -72.959  -0.000556683  -72.9595
0.0141111  -0.387395  -72.959  -0.000556772  -72.9595
0.0141115  -0.387395  -72.959  -0.000556859  -72.9595
0.0141119  -0.387395  -72.959  -0.000556944  -72.9595
0.0141123  -0.387395  -72.959  -0.000557028  -72.9595
0.0141127  -0.387395  -72.959  -0.000557109  -72.9595
0.0141131  -0.387395  -72.959  -0.000557191  -72.9595
0.0141135  -0.387395  -72.959  -0.000557281  -72.9595
0.0141139  -0.387395  -72.959  -0.000557358  -72.9595
0.0141142  -0.387395  -72.959  -0.000557436  -72.9595
0.0141146  -0.387395  -72.959  -0.000557502  -72.9595
0.014115  -0.387395  -72.959  -0.000557565  -72.9595
0.0141154  -0.387395  -72.959  -0.000557626  -72.9595
0.0141158  -0.387395  -72.959  -0.000557685  -72.9595
0.0141162  -0.387395  -72.959  -0.000557743  -72.9595
0.0141166  -0.387395  -72.959  -0.000557799  -72.9595
0.014117  -0.387395  -72.959  -0.000557854  -72.9595
0.0141174  -0.387395  -72.959  -0.000557906  -72.9595
0.0141178  -0.387395  -72.959  -0.000557957  -72.9595
0.0141181  -0.387395  -72.959  -0.000558006  -72.9595
0.0141185  -0.387395  -72.959  -0.000558052  -72.9595
0.0141189  -0.387395  -72.959  -0.000558097  -72.9595
0.0141193  -0.387395  -72.959  -0.000558141  -72.9595
0.0141197  -0.387395  -72.959  -0.000558183  -72.9595
0.0141201  -0.387395  -72.959  -0.000558222  -72.9595
0.0141205  -0.387395  -72.959  -0.000558261  -72.9595
0.0141209  -0.387395  -72.959  -0.000558296  -72.9595
0.0141213  -0.387395  -72.959  -0.00055833  -72.9595
0.0141217  -0.387395  -72.959  -0.000558363  -72.9595
0.014122  -0.387395  -72.959  -0.000558393  -72.9595
0.0141224  -0.387395  -72.959  -0.000558422  -72.9595
0.0141228  -0.387395  -72.959  -0.00055845  -72.9595
0.0141232  -0.387395  -72.959  -0.000558475  -72.9595
0.0141236  -0.387395  -72.959  -0.000558492  -72.9595
0.014124  -0.387395  -72.959  -0.000558502  -72.9595
0.0141244  -0.387395  -72.959  -0.000558522  -72.9595
0.0141248  -0.387395  -72.959  -0.000558541  -72.9595
0.0141252  -0.387395  -72.959  -0.000558562  -72.9595
0.0141256  -0.387395  -72.959  -0.000558583  -72.9595
0.0141259  -0.387395  -72.959  -0.000558603  -72.9595
0.0141263  -0.387395  -72.959  -0.000558621  -72.9595
0.0141267  -0.387395  -72.959  -0.000558638  -72.9595
0.0141271  -0.387395  -72.959  -0.000558654  -72.9595
0.0141275  -0.387395  -72.959  -0.000558669  -72.9595
0.0141279  -0.387395  -72.959  -0.000558629  -72.9595
0.0141283  -0.387395  -72.959  -0.000558565  -72.9595
0.0141287  -0.387395  -72.959  -0.000558571  -72.9595
0.0141291  -0.387395  -72.959  -0.000558576  -72.9595
0.0141294  -0.387395  -72.959  -0.000558572  -72.9595
0.0141298  -0.387395  -72.959  -0.000558581  -72.9595
0.0141302  -0.387395  -72.959  -0.000558577  -72.9595
0.0141306  -0.387395  -72.959  -0.000558586  -72.9595
0.014131  -0.387395  -72.959  -0.000558576  -72.9595
0.0141314  -0.387395  -72.959  -0.000558564  -72.9595
0.0141318  -0.387395  -72.959  -0.000558536  -72.9595
0.0141322  -0.387395  -72.959  -0.00055855  -72.9595
0.0141326  -0.387395  -72.959  -0.000558541  -72.9595
0.014133  -0.387395  -72.959  -0.000558527  -72.9595
0.0141333  -0.387395  -72.959  -0.000558513  -72.9595
0.0141337  -0.387395  -72.959  -0.000558498  -72.9595
0.0141341  -0.387395  -72.959  -0.000558482  -72.9595
0.0141345  -0.387395  -72.959  -0.000558465  -72.9595
0.0141349  -0.387395  -72.959  -0.000558448  -72.9595
0.0141353  -0.387395  -72.959  -0.000558431  -72.9595
0.0141357  -0.387395  -72.959  -0.0005584  -72.9595
0.0141361  -0.387395  -72.959  -0.000558385  -72.9595
0.0141365  -0.387395  -72.959  -0.00055837  -72.9595
0.0141369  -0.387395  -72.959  -0.000558354  -72.9595
0.0141373  -0.387395  -72.959  -0.000558337  -72.9595
0.0141376  -0.387395  -72.959  -0.000558321  -72.9595
0.014138  -0.387395  -72.959  -0.000558316  -72.9595
0.0141384  -0.387395  -72.959  -0.000558301  -72.9595
0.0141388  -0.387395  -72.959  -0.000558283  -72.9595
0.0141392  -0.387395  -72.959  -0.000558268  -72.9595
0.0141396  -0.387395  -72.959  -0.000558247  -72.9595
0.01414  -0.387395  -72.959  -0.000558228  -72.9595
0.0141404  -0.387395  -72.959  -0.000558188  -72.9595
0.0141408  -0.387395  -72.959  -0.000558164  -72.9595
0.0141412  -0.387395  -72.959  -0.000558144  -72.9595
0.0141416  -0.387395  -72.959  -0.000558125  -72.9595
0.014142  -0.387395  -72.959  -0.000558105  -72.9595
0.0141424  -0.387395  -72.959  -0.000558085  -72.9595
0.0141427  -0.387395  -72.959  -0.00055805  -72.9595
0.0141431  -0.387395  -72.959  -0.000558034  -72.9595
0.0141435  -0.387395  -72.959  -0.000558019  -72.9595
0.0141439  -0.387395  -72.959  -0.000558004  -72.9595
0.0141443  -0.387395  -72.959  -0.000557989  -72.9595
0.0141447  -0.387395  -72.959  -0.000557973  -72.9595
0.0141451  -0.387395  -72.959  -0.000557957  -72.9595
0.0141455  -0.387395  -72.959  -0.000557941  -72.9595
0.0141459  -0.387395  -72.959  -0.000557925  -72.9595
0.0141463  -0.387395  -72.959  -0.000557909  -72.9595
0.0141467  -0.387395  -72.959  -0.000557893  -72.9595
0.0141471  -0.387395  -72.959  -0.000557877  -72.9595
0.0141475  -0.387395  -72.959  -0.000557863  -72.9595
