# Jet Force Analysis - OpenFOAM Post-Processing
# Wedge factor: 72
# Fuel density: 1000 kg/m3
# Air density: 20 kg/m3
# Inlet area (full): 7.70258e-07 m2
#
# Time(s)  MassFlow(kg/s)  MomentumFlux_x(N)  PressureForce_x(N)  TotalForce_x(N)
0.0169881  -0.104905  -14.8615  -8.66529e-05  -14.8616
0.0169888  -0.104905  -14.8615  -8.66394e-05  -14.8616
0.0169895  -0.104905  -14.8615  -8.66259e-05  -14.8616
0.0169902  -0.104905  -14.8615  -8.66124e-05  -14.8616
0.0169909  -0.104905  -14.8615  -8.6599e-05  -14.8616
0.0169916  -0.104905  -14.8615  -8.65855e-05  -14.8616
0.0169923  -0.104905  -14.8615  -8.65721e-05  -14.8616
0.016993  -0.104905  -14.8615  -8.65586e-05  -14.8616
0.0169937  -0.104905  -14.8615  -8.65451e-05  -14.8616
0.0169944  -0.104905  -14.8615  -8.65317e-05  -14.8616
0.0169951  -0.104905  -14.8615  -8.65182e-05  -14.8616
0.0169958  -0.104905  -14.8615  -8.65047e-05  -14.8616
0.0169965  -0.104905  -14.8615  -8.64913e-05  -14.8616
0.0169972  -0.104905  -14.8615  -8.64778e-05  -14.8616
0.0169979  -0.104905  -14.8615  -8.64643e-05  -14.8616
0.0169986  -0.104905  -14.8615  -8.64507e-05  -14.8616
0.0169993  -0.104905  -14.8615  -8.64372e-05  -14.8616
0.017  -0.104905  -14.8615  -8.64236e-05  -14.8616
0.0170007  -0.104905  -14.8615  -8.64134e-05  -14.8616
0.0170014  -0.104905  -14.8615  -8.63982e-05  -14.8616
0.0170021  -0.104905  -14.8615  -8.6385e-05  -14.8616
0.0170028  -0.104905  -14.8615  -8.63704e-05  -14.8616
0.0170036  -0.104905  -14.8615  -8.63562e-05  -14.8616
0.0170043  -0.104905  -14.8615  -8.63422e-05  -14.8616
0.017005  -0.104905  -14.8615  -8.63281e-05  -14.8616
0.0170057  -0.104905  -14.8615  -8.63141e-05  -14.8616
0.0170064  -0.104905  -14.8615  -8.63e-05  -14.8616
0.0170071  -0.104905  -14.8615  -8.62859e-05  -14.8616
0.0170078  -0.104905  -14.8615  -8.62729e-05  -14.8616
0.0170085  -0.104905  -14.8615  -8.62582e-05  -14.8616
0.0170093  -0.104905  -14.8615  -8.62437e-05  -14.8616
0.01701  -0.104905  -14.8615  -8.62293e-05  -14.8616
0.0170107  -0.104905  -14.8615  -8.62149e-05  -14.8616
0.0170114  -0.104905  -14.8615  -8.62005e-05  -14.8616
0.0170121  -0.104905  -14.8615  -8.6186e-05  -14.8616
0.0170128  -0.104905  -14.8615  -8.61726e-05  -14.8616
0.0170135  -0.104905  -14.8615  -8.61575e-05  -14.8616
0.0170143  -0.104905  -14.8615  -8.61426e-05  -14.8616
0.017015  -0.104905  -14.8615  -8.61277e-05  -14.8616
0.0170157  -0.104905  -14.8615  -8.61129e-05  -14.8616
0.0170164  -0.104905  -14.8615  -8.6098e-05  -14.8616
0.0170171  -0.104905  -14.8615  -8.60842e-05  -14.8616
0.0170179  -0.104905  -14.8615  -8.60686e-05  -14.8616
0.0170186  -0.104905  -14.8615  -8.60533e-05  -14.8616
0.0170193  -0.104905  -14.8615  -8.6038e-05  -14.8616
0.01702  -0.104905  -14.8615  -8.60239e-05  -14.8616
0.0170207  -0.104905  -14.8615  -8.6008e-05  -14.8616
0.0170215  -0.104905  -14.8615  -8.59923e-05  -14.8616
0.0170222  -0.104905  -14.8615  -8.59766e-05  -14.8616
0.0170229  -0.104905  -14.8615  -8.59621e-05  -14.8616
0.0170236  -0.104905  -14.8615  -8.59458e-05  -14.8616
0.0170244  -0.104905  -14.8615  -8.59297e-05  -14.8616
0.0170251  -0.104905  -14.8615  -8.59137e-05  -14.8616
0.0170258  -0.104905  -14.8615  -8.58988e-05  -14.8616
0.0170265  -0.104905  -14.8615  -8.58821e-05  -14.8616
0.0170273  -0.104905  -14.8615  -8.58656e-05  -14.8616
0.017028  -0.104905  -14.8615  -8.58504e-05  -14.8616
0.0170287  -0.104905  -14.8615  -8.58333e-05  -14.8616
0.0170295  -0.104905  -14.8615  -8.58164e-05  -14.8616
0.0170302  -0.104905  -14.8615  -8.57996e-05  -14.8616
0.0170309  -0.104905  -14.8615  -8.5784e-05  -14.8616
0.0170317  -0.104905  -14.8615  -8.57665e-05  -14.8616
0.0170324  -0.104905  -14.8615  -8.57492e-05  -14.8616
0.0170331  -0.104905  -14.8615  -8.57319e-05  -14.8616
0.0170339  -0.104905  -14.8615  -8.57159e-05  -14.8616
0.0170346  -0.104905  -14.8615  -8.56978e-05  -14.8616
0.0170354  -0.104905  -14.8615  -8.568e-05  -14.8616
0.0170361  -0.104905  -14.8615  -8.56635e-05  -14.8616
0.0170368  -0.104905  -14.8615  -8.56451e-05  -14.8616
0.0170376  -0.104905  -14.8615  -8.56269e-05  -14.8616
0.0170383  -0.104905  -14.8615  -8.56088e-05  -14.8616
0.0170391  -0.104905  -14.8615  -8.55906e-05  -14.8616
0.0170398  -0.104905  -14.8615  -8.55735e-05  -14.8616
0.0170406  -0.104905  -14.8615  -8.55545e-05  -14.8616
0.0170413  -0.104905  -14.8615  -8.55357e-05  -14.8616
0.017042  -0.104905  -14.8615  -8.55169e-05  -14.8616
0.0170428  -0.104905  -14.8615  -8.54981e-05  -14.8616
0.0170435  -0.104905  -14.8615  -8.54804e-05  -14.8616
0.0170443  -0.104905  -14.8615  -8.54607e-05  -14.8616
0.017045  -0.104905  -14.8615  -8.54412e-05  -14.8616
0.0170458  -0.104905  -14.8615  -8.54218e-05  -14.8616
0.0170465  -0.104905  -14.8615  -8.54023e-05  -14.8616
0.0170473  -0.104905  -14.8615  -8.53841e-05  -14.8616
0.017048  -0.104905  -14.8615  -8.53637e-05  -14.8616
0.0170488  -0.104905  -14.8615  -8.53435e-05  -14.8616
0.0170495  -0.104905  -14.8615  -8.53234e-05  -14.8616
0.0170503  -0.104905  -14.8615  -8.53033e-05  -14.8616
0.017051  -0.104905  -14.8615  -8.5283e-05  -14.8616
0.0170518  -0.104905  -14.8615  -8.5264e-05  -14.8616
0.0170526  -0.104905  -14.8615  -8.52428e-05  -14.8616
0.0170533  -0.104905  -14.8615  -8.52219e-05  -14.8616
0.0170541  -0.104905  -14.8615  -8.5201e-05  -14.8616
0.0170548  -0.104905  -14.8615  -8.51801e-05  -14.8616
0.0170556  -0.104905  -14.8615  -8.51591e-05  -14.8616
0.0170563  -0.104905  -14.8615  -8.51394e-05  -14.8616
0.0170571  -0.104905  -14.8615  -8.51174e-05  -14.8616
0.0170579  -0.104905  -14.8615  -8.50957e-05  -14.8616
0.0170586  -0.104905  -14.8615  -8.5074e-05  -14.8616
0.0170594  -0.104905  -14.8615  -8.50523e-05  -14.8616
0.0170601  -0.104905  -14.8615  -8.50305e-05  -14.8616
0.0170609  -0.104905  -14.8615  -8.50087e-05  -14.8616
0.0170617  -0.104905  -14.8615  -8.49867e-05  -14.8616
0.0170624  -0.104905  -14.8615  -8.49647e-05  -14.8616
0.0170632  -0.104905  -14.8615  -8.49425e-05  -14.8616
0.0170639  -0.104905  -14.8615  -8.49202e-05  -14.8616
0.0170647  -0.104905  -14.8615  -8.48979e-05  -14.8616
0.0170655  -0.104905  -14.8615  -8.48754e-05  -14.8616
0.0170662  -0.104905  -14.8615  -8.48529e-05  -14.8616
0.017067  -0.104905  -14.8615  -8.48303e-05  -14.8616
0.0170677  -0.104905  -14.8615  -8.48076e-05  -14.8616
0.0170685  -0.104905  -14.8615  -8.47848e-05  -14.8616
0.0170693  -0.104905  -14.8615  -8.47619e-05  -14.8616
0.01707  -0.104905  -14.8615  -8.4739e-05  -14.8616
0.0170708  -0.104905  -14.8615  -8.4716e-05  -14.8616
0.0170715  -0.104905  -14.8615  -8.46929e-05  -14.8616
0.0170723  -0.104905  -14.8615  -8.46697e-05  -14.8616
0.0170731  -0.104905  -14.8615  -8.46465e-05  -14.8616
0.0170738  -0.104905  -14.8615  -8.46232e-05  -14.8616
0.0170746  -0.104905  -14.8615  -8.45998e-05  -14.8616
0.0170753  -0.104905  -14.8615  -8.45764e-05  -14.8616
0.0170761  -0.104905  -14.8615  -8.45529e-05  -14.8616
0.0170769  -0.104905  -14.8615  -8.45294e-05  -14.8616
0.0170776  -0.104905  -14.8615  -8.45042e-05  -14.8616
0.0170784  -0.104905  -14.8615  -8.44815e-05  -14.8616
0.0170791  -0.104905  -14.8615  -8.44582e-05  -14.8616
0.0170799  -0.104905  -14.8615  -8.44348e-05  -14.8616
0.0170806  -0.104905  -14.8615  -8.44112e-05  -14.8616
0.0170814  -0.104905  -14.8615  -8.43876e-05  -14.8616
0.0170822  -0.104905  -14.8615  -8.4364e-05  -14.8616
0.0170829  -0.104905  -14.8615  -8.43403e-05  -14.8616
0.0170837  -0.104905  -14.8615  -8.43165e-05  -14.8616
0.0170844  -0.104905  -14.8615  -8.42928e-05  -14.8616
0.0170852  -0.104905  -14.8615  -8.42673e-05  -14.8616
0.0170859  -0.104905  -14.8615  -8.42445e-05  -14.8616
0.0170867  -0.104905  -14.8615  -8.42213e-05  -14.8616
0.0170874  -0.104905  -14.8615  -8.41978e-05  -14.8616
0.0170882  -0.104905  -14.8615  -8.41742e-05  -14.8616
0.0170889  -0.104905  -14.8615  -8.41506e-05  -14.8616
0.0170897  -0.104905  -14.8615  -8.4127e-05  -14.8616
0.0170904  -0.104905  -14.8615  -8.41034e-05  -14.8616
0.0170912  -0.104905  -14.8615  -8.40799e-05  -14.8616
0.0170919  -0.104905  -14.8615  -8.40544e-05  -14.8616
0.0170927  -0.104905  -14.8615  -8.4032e-05  -14.8616
0.0170934  -0.104905  -14.8615  -8.4009e-05  -14.8616
0.0170942  -0.104905  -14.8615  -8.39858e-05  -14.8616
0.0170949  -0.104905  -14.8615  -8.39626e-05  -14.8616
0.0170956  -0.104905  -14.8615  -8.39394e-05  -14.8616
0.0170964  -0.104905  -14.8615  -8.39163e-05  -14.8616
0.0170971  -0.104905  -14.8615  -8.38931e-05  -14.8616
0.0170979  -0.104905  -14.8615  -8.3868e-05  -14.8616
0.0170986  -0.104905  -14.8615  -8.38461e-05  -14.8616
0.0170994  -0.104905  -14.8615  -8.38237e-05  -14.8616
0.0171001  -0.104905  -14.8615  -8.38012e-05  -14.8616
0.0171008  -0.104905  -14.8615  -8.37786e-05  -14.8616
0.0171016  -0.104905  -14.8615  -8.37561e-05  -14.8616
0.0171023  -0.104905  -14.8615  -8.37336e-05  -14.8616
0.0171031  -0.104905  -14.8615  -8.37112e-05  -14.8616
0.0171038  -0.104905  -14.8615  -8.36867e-05  -14.8616
0.0171045  -0.104905  -14.8615  -8.36657e-05  -14.8616
0.0171053  -0.104905  -14.8615  -8.36441e-05  -14.8616
0.017106  -0.104905  -14.8615  -8.36225e-05  -14.8616
0.0171067  -0.104905  -14.8615  -8.36008e-05  -14.8616
0.0171075  -0.104905  -14.8615  -8.35792e-05  -14.8616
0.0171082  -0.104905  -14.8615  -8.35577e-05  -14.8616
0.0171089  -0.104905  -14.8615  -8.35364e-05  -14.8616
0.0171097  -0.104905  -14.8615  -8.35151e-05  -14.8616
0.0171104  -0.104905  -14.8615  -8.34916e-05  -14.8616
0.0171111  -0.104905  -14.8615  -8.34718e-05  -14.8616
0.0171119  -0.104905  -14.8615  -8.34516e-05  -14.8616
0.0171126  -0.104905  -14.8615  -8.34312e-05  -14.8616
0.0171133  -0.104905  -14.8615  -8.34109e-05  -14.8616
0.017114  -0.104905  -14.8615  -8.33907e-05  -14.8616
0.0171148  -0.104905  -14.8615  -8.33706e-05  -14.8616
0.0171155  -0.104905  -14.8615  -8.33507e-05  -14.8616
0.0171162  -0.104905  -14.8615  -8.33309e-05  -14.8616
0.017117  -0.104905  -14.8615  -8.33113e-05  -14.8616
0.0171177  -0.104905  -14.8615  -8.32919e-05  -14.8616
0.0171184  -0.104905  -14.8615  -8.327e-05  -14.8616
0.0171191  -0.104905  -14.8615  -8.32522e-05  -14.8616
0.0171198  -0.104905  -14.8615  -8.3234e-05  -14.8616
0.0171206  -0.104905  -14.8615  -8.32156e-05  -14.8616
0.0171213  -0.104905  -14.8615  -8.31974e-05  -14.8616
0.017122  -0.104905  -14.8615  -8.31793e-05  -14.8616
0.0171227  -0.104905  -14.8615  -8.31613e-05  -14.8616
0.0171235  -0.104905  -14.8615  -8.31436e-05  -14.8616
0.0171242  -0.104905  -14.8615  -8.31261e-05  -14.8616
0.0171249  -0.104905  -14.8615  -8.31088e-05  -14.8616
0.0171256  -0.104905  -14.8615  -8.30917e-05  -14.8616
0.0171263  -0.104905  -14.8615  -8.30749e-05  -14.8616
0.0171271  -0.104905  -14.8615  -8.30582e-05  -14.8616
0.0171278  -0.104905  -14.8615  -8.30418e-05  -14.8616
0.0171285  -0.104905  -14.8615  -8.30256e-05  -14.8616
0.0171292  -0.104905  -14.8615  -8.30065e-05  -14.8616
0.0171299  -0.104905  -14.8615  -8.29923e-05  -14.8616
0.0171307  -0.104905  -14.8615  -8.29775e-05  -14.8616
0.0171314  -0.104905  -14.8615  -8.29627e-05  -14.8616
0.0171321  -0.104905  -14.8615  -8.2948e-05  -14.8616
0.0171328  -0.104905  -14.8615  -8.29334e-05  -14.8616
0.0171335  -0.104905  -14.8615  -8.29192e-05  -14.8616
0.0171342  -0.104905  -14.8615  -8.29051e-05  -14.8616
0.0171349  -0.104905  -14.8615  -8.28914e-05  -14.8616
0.0171357  -0.104905  -14.8615  -8.28779e-05  -14.8616
0.0171364  -0.104905  -14.8615  -8.28646e-05  -14.8616
0.0171371  -0.104905  -14.8615  -8.28517e-05  -14.8616
0.0171378  -0.104905  -14.8615  -8.2839e-05  -14.8616
0.0171385  -0.104905  -14.8615  -8.28266e-05  -14.8616
0.0171392  -0.104905  -14.8615  -8.28145e-05  -14.8616
0.01714  -0.104905  -14.8615  -8.28027e-05  -14.8616
0.0171407  -0.104905  -14.8615  -8.27912e-05  -14.8616
0.0171414  -0.104905  -14.8615  -8.278e-05  -14.8616
0.0171421  -0.104905  -14.8615  -8.2769e-05  -14.8616
0.0171428  -0.104905  -14.8615  -8.27584e-05  -14.8616
0.0171435  -0.104905  -14.8615  -8.27481e-05  -14.8616
0.0171442  -0.104905  -14.8615  -8.2738e-05  -14.8616
0.017145  -0.104905  -14.8615  -8.27283e-05  -14.8616
0.0171457  -0.104905  -14.8615  -8.27189e-05  -14.8616
0.0171464  -0.104905  -14.8615  -8.27098e-05  -14.8616
0.0171471  -0.104905  -14.8615  -8.27011e-05  -14.8616
0.0171478  -0.104905  -14.8615  -8.26926e-05  -14.8616
0.0171485  -0.104905  -14.8615  -8.26845e-05  -14.8616
0.0171492  -0.104905  -14.8615  -8.26767e-05  -14.8616
0.0171499  -0.104905  -14.8615  -8.26646e-05  -14.8616
0.0171507  -0.104905  -14.8615  -8.26593e-05  -14.8616
0.0171514  -0.104905  -14.8615  -8.26534e-05  -14.8616
0.0171521  -0.104905  -14.8615  -8.26473e-05  -14.8616
0.0171528  -0.104905  -14.8615  -8.26414e-05  -14.8616
0.0171535  -0.104905  -14.8615  -8.26357e-05  -14.8616
0.0171542  -0.104905  -14.8615  -8.26304e-05  -14.8616
0.0171549  -0.104905  -14.8615  -8.26253e-05  -14.8616
0.0171556  -0.104905  -14.8615  -8.26207e-05  -14.8616
0.0171563  -0.104905  -14.8615  -8.26163e-05  -14.8616
0.017157  -0.104905  -14.8615  -8.26123e-05  -14.8616
0.0171577  -0.104905  -14.8615  -8.26087e-05  -14.8616
0.0171584  -0.104905  -14.8615  -8.26054e-05  -14.8616
0.0171591  -0.104905  -14.8615  -8.26024e-05  -14.8616
0.0171598  -0.104905  -14.8615  -8.25998e-05  -14.8616
0.0171605  -0.104905  -14.8615  -8.25976e-05  -14.8616
0.0171612  -0.104905  -14.8615  -8.25957e-05  -14.8616
0.0171619  -0.104905  -14.8615  -8.25941e-05  -14.8616
0.0171626  -0.104905  -14.8615  -8.25929e-05  -14.8616
0.0171633  -0.104905  -14.8615  -8.25921e-05  -14.8616
0.017164  -0.104905  -14.8615  -8.25916e-05  -14.8616
0.0171648  -0.104905  -14.8615  -8.25915e-05  -14.8616
0.0171655  -0.104905  -14.8615  -8.25917e-05  -14.8616
0.0171662  -0.104905  -14.8615  -8.25923e-05  -14.8616
0.0171669  -0.104905  -14.8615  -8.25861e-05  -14.8616
0.0171675  -0.104905  -14.8615  -8.259e-05  -14.8616
0.0171682  -0.104905  -14.8615  -8.25927e-05  -14.8616
0.0171689  -0.104905  -14.8615  -8.25952e-05  -14.8616
0.0171696  -0.104905  -14.8615  -8.25977e-05  -14.8616
0.0171703  -0.104905  -14.8615  -8.26005e-05  -14.8616
0.017171  -0.104905  -14.8615  -8.26036e-05  -14.8616
0.0171717  -0.104905  -14.8615  -8.2607e-05  -14.8616
0.0171724  -0.104905  -14.8615  -8.26107e-05  -14.8616
0.0171731  -0.104905  -14.8615  -8.26148e-05  -14.8616
0.0171738  -0.104905  -14.8615  -8.26193e-05  -14.8616
0.0171744  -0.104905  -14.8615  -8.26241e-05  -14.8616
0.0171751  -0.104905  -14.8615  -8.26293e-05  -14.8616
0.0171758  -0.104905  -14.8615  -8.26348e-05  -14.8616
0.0171765  -0.104905  -14.8615  -8.26407e-05  -14.8616
0.0171772  -0.104905  -14.8615  -8.26469e-05  -14.8616
0.0171779  -0.104905  -14.8615  -8.26535e-05  -14.8616
0.0171786  -0.104905  -14.8615  -8.26604e-05  -14.8616
0.0171793  -0.104905  -14.8615  -8.26676e-05  -14.8616
0.01718  -0.104905  -14.8615  -8.26752e-05  -14.8616
0.0171806  -0.104905  -14.8615  -8.26708e-05  -14.8616
0.0171813  -0.104905  -14.8615  -8.26831e-05  -14.8616
0.017182  -0.104905  -14.8615  -8.26933e-05  -14.8616
0.0171826  -0.104905  -14.8615  -8.27028e-05  -14.8616
0.0171833  -0.104905  -14.8615  -8.27121e-05  -14.8616
0.017184  -0.104905  -14.8615  -8.27216e-05  -14.8616
0.0171846  -0.104905  -14.8615  -8.27312e-05  -14.8616
0.0171853  -0.104905  -14.8615  -8.27412e-05  -14.8616
0.017186  -0.104905  -14.8615  -8.27514e-05  -14.8616
0.0171866  -0.104905  -14.8615  -8.2762e-05  -14.8616
0.0171873  -0.104905  -14.8615  -8.27729e-05  -14.8616
0.017188  -0.104905  -14.8615  -8.27841e-05  -14.8616
0.0171887  -0.104905  -14.8615  -8.27956e-05  -14.8616
0.0171893  -0.104905  -14.8615  -8.28075e-05  -14.8616
0.01719  -0.104905  -14.8615  -8.28196e-05  -14.8616
0.0171907  -0.104905  -14.8615  -8.28321e-05  -14.8616
0.0171913  -0.104905  -14.8615  -8.28448e-05  -14.8616
0.017192  -0.104905  -14.8615  -8.28578e-05  -14.8616
0.0171927  -0.104905  -14.8615  -8.2871e-05  -14.8616
0.0171933  -0.104905  -14.8615  -8.28845e-05  -14.8616
0.017194  -0.104905  -14.8615  -8.28983e-05  -14.8616
0.0171947  -0.104905  -14.8615  -8.29124e-05  -14.8616
0.0171953  -0.104905  -14.8615  -8.29267e-05  -14.8616
0.017196  -0.104905  -14.8615  -8.29413e-05  -14.8616
0.0171967  -0.104905  -14.8615  -8.29562e-05  -14.8616
0.0171973  -0.104905  -14.8615  -8.29714e-05  -14.8616
0.017198  -0.104905  -14.8615  -8.29869e-05  -14.8616
0.0171987  -0.104905  -14.8615  -8.30026e-05  -14.8616
0.0171993  -0.104905  -14.8615  -8.30185e-05  -14.8616
0.0172  -0.104905  -14.8615  -8.30348e-05  -14.8616
0.0172006  -0.104905  -14.8615  -8.30396e-05  -14.8616
0.0172013  -0.104905  -14.8615  -8.30585e-05  -14.8616
0.0172019  -0.104905  -14.8615  -8.30771e-05  -14.8616
0.0172026  -0.104905  -14.8615  -8.30947e-05  -14.8616
0.0172032  -0.104905  -14.8615  -8.31108e-05  -14.8616
0.0172039  -0.104905  -14.8615  -8.31284e-05  -14.8616
0.0172045  -0.104905  -14.8615  -8.31447e-05  -14.8616
0.0172052  -0.104905  -14.8615  -8.31627e-05  -14.8616
0.0172058  -0.104905  -14.8615  -8.31794e-05  -14.8616
0.0172064  -0.104905  -14.8615  -8.31977e-05  -14.8616
0.0172071  -0.104905  -14.8615  -8.32148e-05  -14.8616
0.0172077  -0.104905  -14.8615  -8.32335e-05  -14.8616
0.0172083  -0.104905  -14.8615  -8.32522e-05  -14.8616
0.017209  -0.104905  -14.8615  -8.32697e-05  -14.8616
0.0172096  -0.104905  -14.8615  -8.32889e-05  -14.8616
0.0172102  -0.104905  -14.8615  -8.33081e-05  -14.8616
0.0172109  -0.104905  -14.8615  -8.33261e-05  -14.8616
0.0172115  -0.104905  -14.8615  -8.33459e-05  -14.8616
0.0172121  -0.104905  -14.8615  -8.33643e-05  -14.8616
0.0172128  -0.104905  -14.8615  -8.33844e-05  -14.8616
0.0172134  -0.104905  -14.8615  -8.34044e-05  -14.8616
0.017214  -0.104905  -14.8615  -8.34231e-05  -14.8616
0.0172147  -0.104905  -14.8615  -8.34436e-05  -14.8616
0.0172153  -0.104905  -14.8615  -8.34641e-05  -14.8616
0.0172159  -0.104905  -14.8615  -8.34832e-05  -14.8616
0.0172165  -0.104905  -14.8615  -8.35041e-05  -14.8616
0.0172172  -0.104905  -14.8615  -8.3525e-05  -14.8616
0.0172178  -0.104905  -14.8615  -8.35458e-05  -14.8616
0.0172184  -0.104905  -14.8615  -8.35654e-05  -14.8616
0.017219  -0.104905  -14.8615  -8.35868e-05  -14.8616
0.0172197  -0.104905  -14.8615  -8.36081e-05  -14.8616
0.0172203  -0.104905  -14.8615  -8.36281e-05  -14.8616
0.0172209  -0.104905  -14.8615  -8.36499e-05  -14.8616
0.0172215  -0.104905  -14.8615  -8.36715e-05  -14.8616
0.0172221  -0.104905  -14.8615  -8.36931e-05  -14.8616
0.0172228  -0.104905  -14.8615  -8.37148e-05  -14.8616
0.0172234  -0.104905  -14.8615  -8.37352e-05  -14.8616
0.017224  -0.104905  -14.8615  -8.37574e-05  -14.8616
0.0172246  -0.104905  -14.8615  -8.37795e-05  -14.8616
0.0172252  -0.104905  -14.8615  -8.38016e-05  -14.8616
0.0172259  -0.104905  -14.8615  -8.38238e-05  -14.8616
0.0172265  -0.104905  -14.8615  -8.38446e-05  -14.8616
0.0172271  -0.104905  -14.8615  -8.38673e-05  -14.8616
0.0172277  -0.104905  -14.8615  -8.38897e-05  -14.8616
0.0172283  -0.104905  -14.8615  -8.39122e-05  -14.8616
0.017229  -0.104905  -14.8615  -8.39347e-05  -14.8616
0.0172296  -0.104905  -14.8615  -8.39572e-05  -14.8616
0.0172302  -0.104905  -14.8615  -8.39798e-05  -14.8616
0.0172308  -0.104905  -14.8615  -8.40025e-05  -14.8616
0.0172314  -0.104905  -14.8615  -8.40238e-05  -14.8616
0.017232  -0.104905  -14.8615  -8.4047e-05  -14.8616
0.0172327  -0.104905  -14.8615  -8.407e-05  -14.8616
0.0172333  -0.104905  -14.8615  -8.40929e-05  -14.8616
0.0172339  -0.104905  -14.8615  -8.41158e-05  -14.8616
0.0172345  -0.104905  -14.8615  -8.41387e-05  -14.8616
0.0172351  -0.104905  -14.8615  -8.41617e-05  -14.8616
0.0172357  -0.104905  -14.8615  -8.41847e-05  -14.8616
0.0172363  -0.104905  -14.8615  -8.42077e-05  -14.8616
0.017237  -0.104905  -14.8615  -8.42293e-05  -14.8616
0.0172376  -0.104905  -14.8615  -8.42527e-05  -14.8616
0.0172382  -0.104905  -14.8615  -8.4276e-05  -14.8616
0.0172388  -0.104905  -14.8615  -8.42991e-05  -14.8616
0.0172394  -0.104905  -14.8615  -8.43222e-05  -14.8616
0.01724  -0.104905  -14.8615  -8.43453e-05  -14.8616
0.0172406  -0.104905  -14.8615  -8.43684e-05  -14.8616
0.0172412  -0.104905  -14.8615  -8.43914e-05  -14.8616
0.0172419  -0.104905  -14.8615  -8.4413e-05  -14.8616
0.0172425  -0.104905  -14.8615  -8.44365e-05  -14.8616
0.0172431  -0.104905  -14.8615  -8.44597e-05  -14.8616
0.0172437  -0.104905  -14.8615  -8.44828e-05  -14.8616
0.0172443  -0.104905  -14.8615  -8.45058e-05  -14.8616
0.0172449  -0.104905  -14.8615  -8.45287e-05  -14.8616
0.0172455  -0.104905  -14.8615  -8.45517e-05  -14.8616
0.0172461  -0.104905  -14.8615  -8.4573e-05  -14.8616
0.0172467  -0.104905  -14.8615  -8.45963e-05  -14.8616
0.0172473  -0.104905  -14.8615  -8.46193e-05  -14.8616
0.017248  -0.104905  -14.8615  -8.46422e-05  -14.8616
0.0172486  -0.104905  -14.8615  -8.46649e-05  -14.8616
0.0172492  -0.104905  -14.8615  -8.46876e-05  -14.8616
0.0172498  -0.104905  -14.8615  -8.47102e-05  -14.8616
0.0172504  -0.104905  -14.8615  -8.47328e-05  -14.8616
0.017251  -0.104905  -14.8615  -8.47537e-05  -14.8616
0.0172516  -0.104905  -14.8615  -8.47766e-05  -14.8616
0.0172522  -0.104905  -14.8615  -8.47992e-05  -14.8616
0.0172528  -0.104905  -14.8615  -8.48215e-05  -14.8616
0.0172534  -0.104905  -14.8615  -8.48438e-05  -14.8616
0.017254  -0.104905  -14.8615  -8.4866e-05  -14.8616
0.0172546  -0.104905  -14.8615  -8.48864e-05  -14.8616
0.0172552  -0.104905  -14.8615  -8.49089e-05  -14.8616
0.0172558  -0.104905  -14.8615  -8.49309e-05  -14.8616
0.0172564  -0.104905  -14.8615  -8.49528e-05  -14.8616
0.017257  -0.104905  -14.8615  -8.49745e-05  -14.8616
0.0172576  -0.104905  -14.8615  -8.49962e-05  -14.8616
0.0172582  -0.104905  -14.8615  -8.5016e-05  -14.8616
0.0172588  -0.104905  -14.8615  -8.50379e-05  -14.8616
0.0172594  -0.104905  -14.8615  -8.50594e-05  -14.8616
0.01726  -0.104905  -14.8615  -8.50807e-05  -14.8616
0.0172606  -0.104905  -14.8615  -8.51018e-05  -14.8616
0.0172612  -0.104905  -14.8615  -8.51211e-05  -14.8616
0.0172618  -0.104905  -14.8615  -8.51424e-05  -14.8616
0.0172624  -0.104905  -14.8615  -8.51633e-05  -14.8616
0.017263  -0.104905  -14.8615  -8.5184e-05  -14.8616
0.0172636  -0.104905  -14.8615  -8.52045e-05  -14.8616
0.0172642  -0.104905  -14.8615  -8.52249e-05  -14.8616
0.0172648  -0.104905  -14.8615  -8.52434e-05  -14.8616
0.0172654  -0.104905  -14.8615  -8.5264e-05  -14.8616
0.017266  -0.104905  -14.8615  -8.52841e-05  -14.8616
0.0172666  -0.104905  -14.8615  -8.5304e-05  -14.8616
0.0172672  -0.104905  -14.8615  -8.5322e-05  -14.8616
0.0172678  -0.104905  -14.8615  -8.53421e-05  -14.8616
0.0172684  -0.104905  -14.8615  -8.53617e-05  -14.8616
0.017269  -0.104905  -14.8615  -8.5381e-05  -14.8616
0.0172696  -0.104905  -14.8615  -8.54001e-05  -14.8616
0.0172702  -0.104905  -14.8615  -8.54173e-05  -14.8616
0.0172708  -0.104905  -14.8615  -8.54366e-05  -14.8616
0.0172714  -0.104905  -14.8615  -8.54555e-05  -14.8616
0.0172719  -0.104905  -14.8615  -8.5474e-05  -14.8616
0.0172725  -0.104905  -14.8615  -8.54924e-05  -14.8616
0.0172731  -0.104905  -14.8615  -8.55088e-05  -14.8616
0.0172737  -0.104905  -14.8615  -8.55273e-05  -14.8616
0.0172743  -0.104905  -14.8615  -8.55454e-05  -14.8616
0.0172749  -0.104905  -14.8615  -8.55632e-05  -14.8616
0.0172755  -0.104905  -14.8615  -8.55807e-05  -14.8616
0.0172761  -0.104905  -14.8615  -8.55962e-05  -14.8616
0.0172766  -0.104905  -14.8615  -8.56139e-05  -14.8616
0.0172772  -0.104905  -14.8615  -8.56312e-05  -14.8616
