# Region type : patch inlet
# Faces         : 30
# Area          : 1.06980230e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(phi)
0.001094        	-1.07002489e-04
0.001096        	-1.07002489e-04
0.001098        	-1.07002489e-04
0.0011          	-1.07002489e-04
0.001102        	-1.07002489e-04
0.001104        	-1.07002489e-04
0.001106        	-1.07002489e-04
0.001108        	-1.07002489e-04
0.00111         	-1.07002489e-04
0.001112        	-1.07002489e-04
0.001114        	-1.07002489e-04
0.001116        	-1.07002489e-04
0.001118        	-1.07002489e-04
0.00112         	-1.07002489e-04
0.001122        	-1.07002489e-04
0.001124        	-1.07002489e-04
0.001126        	-1.07002489e-04
0.001128        	-1.07002489e-04
0.00113         	-1.07002489e-04
0.001132        	-1.07002489e-04
0.001134        	-1.07002489e-04
0.001136        	-1.07002489e-04
0.001138        	-1.07002489e-04
0.00114         	-1.07002489e-04
0.001142        	-1.07002489e-04
0.001144        	-1.07002489e-04
0.001146        	-1.07002489e-04
0.001148        	-1.07002489e-04
0.00115         	-1.07002489e-04
0.001152        	-1.07002489e-04
0.001154        	-1.07002489e-04
0.001156        	-1.07002489e-04
0.001158        	-1.07002489e-04
0.00116         	-1.07002489e-04
0.001162        	-1.07002489e-04
0.001164        	-1.07002489e-04
0.001166        	-1.07002489e-04
0.001168        	-1.07002489e-04
0.00117         	-1.07002489e-04
0.001172        	-1.07002489e-04
0.001174        	-1.07002489e-04
0.001176        	-1.07002489e-04
0.001178        	-1.07002489e-04
0.00118         	-1.07002489e-04
0.001182        	-1.07002489e-04
0.001184        	-1.07002489e-04
0.001186        	-1.07002489e-04
0.001188        	-1.07002489e-04
0.00119         	-1.07002489e-04
0.001192        	-1.07002489e-04
0.001194        	-1.07002489e-04
0.001196        	-1.07002489e-04
0.001198        	-1.07002489e-04
0.0012          	-1.07002489e-04
0.001202        	-1.07002489e-04
0.001204        	-1.07002489e-04
0.001206        	-1.07002489e-04
0.001208        	-1.07002489e-04
0.00121         	-1.07002489e-04
0.001212        	-1.07002489e-04
0.001214        	-1.07002489e-04
0.001216        	-1.07002489e-04
0.001218        	-1.07002489e-04
0.00122         	-1.07002489e-04
0.001222        	-1.07002489e-04
0.001224        	-1.07002489e-04
0.001226        	-1.07002489e-04
0.001228        	-1.07002489e-04
0.00123         	-1.07002489e-04
0.001232        	-1.07002489e-04
0.001234        	-1.07002489e-04
0.001236        	-1.07002489e-04
0.001238        	-1.07002489e-04
0.00124         	-1.07002489e-04
0.001242        	-1.07002489e-04
0.001244        	-1.07002489e-04
0.001246        	-1.07002489e-04
0.001248        	-1.07002489e-04
0.00125         	-1.07002489e-04
0.001252        	-1.07002489e-04
0.001254        	-1.07002489e-04
0.001256        	-1.07002489e-04
0.001258        	-1.07002489e-04
0.00126         	-1.07002489e-04
0.001262        	-1.07002489e-04
0.001264        	-1.07002489e-04
0.001266        	-1.07002489e-04
0.001268        	-1.07002489e-04
0.00127         	-1.07002489e-04
0.001272        	-1.07002489e-04
0.001274        	-1.07002489e-04
0.001276        	-1.07002489e-04
0.001278        	-1.07002489e-04
0.00128         	-1.07002489e-04
0.001282        	-1.07002489e-04
0.001284        	-1.07002489e-04
0.001286        	-1.07002489e-04
0.001288        	-1.07002489e-04
0.00129         	-1.07002489e-04
0.001292        	-1.07002489e-04
0.001294        	-1.07002489e-04
0.001296        	-1.07002489e-04
0.001298        	-1.07002489e-04
0.0013          	-1.07002489e-04
0.001302        	-1.07002489e-04
0.001304        	-1.07002489e-04
0.001306        	-1.07002489e-04
0.001308        	-1.07002489e-04
0.00131         	-1.07002489e-04
0.001312        	-1.07002489e-04
0.001314        	-1.07002489e-04
0.001316        	-1.07002489e-04
0.001318        	-1.07002489e-04
0.00132         	-1.07002489e-04
0.001322        	-1.07002489e-04
0.001324        	-1.07002489e-04
0.001326        	-1.07002489e-04
0.001328        	-1.07002489e-04
0.00133         	-1.07002489e-04
0.001332        	-1.07002489e-04
0.001334        	-1.07002489e-04
0.001336        	-1.07002489e-04
0.001338        	-1.07002489e-04
0.00134         	-1.07002489e-04
0.001342        	-1.07002488e-04
0.001344        	-1.07002488e-04
0.001346        	-1.07002488e-04
0.001348        	-1.07002488e-04
0.00135         	-1.07002488e-04
0.001352        	-1.07002488e-04
0.001354        	-1.07002488e-04
0.001356        	-1.07002488e-04
0.001358        	-1.07002488e-04
0.00136         	-1.07002488e-04
0.001362        	-1.07002488e-04
0.001364        	-1.07002488e-04
0.001366        	-1.07002488e-04
0.001368        	-1.07002488e-04
0.00137         	-1.07002488e-04
0.001372        	-1.07002488e-04
0.001374        	-1.07002488e-04
0.001376        	-1.07002488e-04
0.001378        	-1.07002488e-04
0.00138         	-1.07002488e-04
0.001382        	-1.07002488e-04
0.001384        	-1.07002488e-04
0.001386        	-1.07002488e-04
0.001388        	-1.07002488e-04
0.00139         	-1.07002488e-04
0.001392        	-1.07002488e-04
0.001394        	-1.07002488e-04
0.001396        	-1.07002488e-04
0.001398        	-1.07002488e-04
0.0014          	-1.07002488e-04
0.001402        	-1.07002488e-04
0.001404        	-1.07002488e-04
0.001406        	-1.07002488e-04
0.001408        	-1.07002488e-04
0.00141         	-1.07002488e-04
0.001412        	-1.07002488e-04
0.001414        	-1.07002488e-04
0.001416        	-1.07002488e-04
0.001418        	-1.07002488e-04
0.00142         	-1.07002488e-04
0.001422        	-1.07002488e-04
0.001424        	-1.07002488e-04
0.001426        	-1.07002488e-04
0.001428        	-1.07002488e-04
0.00143         	-1.07002488e-04
0.001432        	-1.07002488e-04
0.001434        	-1.07002488e-04
0.001436        	-1.07002488e-04
0.001438        	-1.07002488e-04
0.00144         	-1.07002488e-04
0.001442        	-1.07002488e-04
0.001444        	-1.07002488e-04
0.001446        	-1.07002488e-04
0.001448        	-1.07002488e-04
0.00145         	-1.07002488e-04
0.001452        	-1.07002488e-04
0.001454        	-1.07002488e-04
0.001456        	-1.07002488e-04
0.001458        	-1.07002488e-04
0.00146         	-1.07002488e-04
0.001462        	-1.07002488e-04
0.001464        	-1.07002488e-04
0.001466        	-1.07002488e-04
0.001468        	-1.07002488e-04
0.00147         	-1.07002488e-04
0.001472        	-1.07002488e-04
0.001474        	-1.07002488e-04
0.001476        	-1.07002488e-04
0.001478        	-1.07002488e-04
0.00148         	-1.07002488e-04
0.001482        	-1.07002488e-04
0.001484        	-1.07002488e-04
0.001486        	-1.07002488e-04
0.001488        	-1.07002488e-04
0.00149         	-1.07002488e-04
0.001492        	-1.07002488e-04
0.001494        	-1.07002488e-04
0.001496        	-1.07002488e-04
0.001498        	-1.07002488e-04
0.0015          	-1.07002488e-04
0.001502        	-1.07002488e-04
0.001504        	-1.07002488e-04
0.001506        	-1.07002488e-04
0.001508        	-1.07002488e-04
0.00151         	-1.07002488e-04
0.001512        	-1.07002488e-04
0.001514        	-1.07002488e-04
0.001516        	-1.07002488e-04
0.001518        	-1.07002488e-04
0.00152         	-1.07002488e-04
0.001522        	-1.07002488e-04
0.001524        	-1.07002488e-04
0.001526        	-1.07002488e-04
0.001528        	-1.07002488e-04
0.00153         	-1.07002488e-04
0.001532        	-1.07002488e-04
0.001534        	-1.07002488e-04
0.001536        	-1.07002488e-04
0.001538        	-1.07002488e-04
0.00154         	-1.07002488e-04
0.001542        	-1.07002488e-04
0.001544        	-1.07002488e-04
0.001546        	-1.07002488e-04
0.001548        	-1.07002488e-04
0.00155         	-1.07002488e-04
0.001552        	-1.07002488e-04
0.001554        	-1.07002488e-04
0.001556        	-1.07002488e-04
0.001558        	-1.07002488e-04
0.00156         	-1.07002488e-04
0.001562        	-1.07002488e-04
0.001564        	-1.07002488e-04
0.001566        	-1.07002488e-04
0.001568        	-1.07002488e-04
0.00157         	-1.07002488e-04
0.001572        	-1.07002488e-04
0.001574        	-1.07002488e-04
0.001576        	-1.07002488e-04
0.001578        	-1.07002488e-04
0.00158         	-1.07002488e-04
0.001582        	-1.07002488e-04
0.001584        	-1.07002488e-04
0.001586        	-1.07002488e-04
0.001588        	-1.07002488e-04
0.00159         	-1.07002488e-04
0.001592        	-1.07002488e-04
0.001594        	-1.07002488e-04
0.001596        	-1.07002488e-04
0.001598        	-1.07002488e-04
0.0016          	-1.07002488e-04
0.001602        	-1.07002488e-04
0.001604        	-1.07002488e-04
0.001606        	-1.07002488e-04
0.001608        	-1.07002488e-04
0.00161         	-1.07002488e-04
0.001612        	-1.07002488e-04
0.001614        	-1.07002488e-04
0.001616        	-1.07002488e-04
0.001618        	-1.07002488e-04
0.00162         	-1.07002488e-04
0.001622        	-1.07002488e-04
0.001624        	-1.07002488e-04
0.001626        	-1.07002488e-04
0.001628        	-1.07002488e-04
0.00163         	-1.07002488e-04
0.001632        	-1.07002488e-04
0.001634        	-1.07002488e-04
0.001636        	-1.07002488e-04
0.001638        	-1.07002488e-04
0.00164         	-1.07002488e-04
0.001642        	-1.07002488e-04
0.001644        	-1.07002488e-04
0.001646        	-1.07002488e-04
0.001648        	-1.07002488e-04
0.00165         	-1.07002488e-04
0.001652        	-1.07002488e-04
0.001654        	-1.07002488e-04
0.001656        	-1.07002488e-04
0.001658        	-1.07002488e-04
0.00166         	-1.07002488e-04
0.001662        	-1.07002488e-04
0.001664        	-1.07002488e-04
0.001666        	-1.07002488e-04
0.001668        	-1.07002488e-04
0.00167         	-1.07002488e-04
0.001672        	-1.07002488e-04
0.001674        	-1.07002488e-04
0.001676        	-1.07002488e-04
0.001678        	-1.07002488e-04
0.00168         	-1.07002488e-04
0.001682        	-1.07002488e-04
0.001684        	-1.07002488e-04
0.001686        	-1.07002488e-04
0.001688        	-1.07002488e-04
0.00169         	-1.07002488e-04
0.001692        	-1.07002488e-04
0.001694        	-1.07002488e-04
0.001696        	-1.07002488e-04
0.001698        	-1.07002488e-04
0.0017          	-1.07002488e-04
0.001702        	-1.07002488e-04
0.001704        	-1.07002488e-04
0.001706        	-1.07002488e-04
0.001708        	-1.07002488e-04
0.00171         	-1.07002488e-04
0.001712        	-1.07002488e-04
0.001714        	-1.07002488e-04
0.001716        	-1.07002488e-04
0.001718        	-1.07002488e-04
0.00172         	-1.07002488e-04
0.001722        	-1.07002488e-04
0.001724        	-1.07002488e-04
0.001726        	-1.07002488e-04
0.001728        	-1.07002488e-04
0.00173         	-1.07002488e-04
0.001732        	-1.07002488e-04
0.001734        	-1.07002488e-04
0.001736        	-1.07002488e-04
0.001738        	-1.07002488e-04
0.00174         	-1.07002488e-04
0.001742        	-1.07002488e-04
0.001744        	-1.07002488e-04
0.001746        	-1.07002488e-04
0.001748        	-1.07002488e-04
0.00175         	-1.07002488e-04
0.001752        	-1.07002488e-04
0.001754        	-1.07002488e-04
0.001756        	-1.07002488e-04
0.001758        	-1.07002488e-04
0.00176         	-1.07002488e-04
0.001762        	-1.07002488e-04
0.001764        	-1.07002488e-04
0.001766        	-1.07002488e-04
0.001768        	-1.07002488e-04
0.00177         	-1.07002488e-04
0.001772        	-1.07002488e-04
0.001774        	-1.07002488e-04
0.001776        	-1.07002488e-04
0.001778        	-1.07002488e-04
0.00178         	-1.07002488e-04
0.001782        	-1.07002488e-04
0.001784        	-1.07002488e-04
0.001786        	-1.07002488e-04
0.001788        	-1.07002488e-04
0.00179         	-1.07002488e-04
0.001792        	-1.07002488e-04
0.001794        	-1.07002488e-04
0.001796        	-1.07002488e-04
0.001798        	-1.07002488e-04
0.0018          	-1.07002488e-04
0.001802        	-1.07002488e-04
0.001804        	-1.07002488e-04
0.001806        	-1.07002488e-04
0.001808        	-1.07002488e-04
0.00181         	-1.07002488e-04
0.001812        	-1.07002488e-04
0.001814        	-1.07002488e-04
0.001816        	-1.07002488e-04
0.001818        	-1.07002488e-04
0.00182         	-1.07002488e-04
0.001822        	-1.07002488e-04
0.001824        	-1.07002488e-04
0.001826        	-1.07002488e-04
0.001828        	-1.07002488e-04
0.00183         	-1.07002488e-04
0.001832        	-1.07002488e-04
0.001834        	-1.07002488e-04
0.001836        	-1.07002488e-04
0.001838        	-1.07002488e-04
0.00184         	-1.07002488e-04
0.001842        	-1.07002488e-04
0.001844        	-1.07002488e-04
0.001846        	-1.07002488e-04
0.001848        	-1.07002488e-04
0.00185         	-1.07002488e-04
0.001852        	-1.07002488e-04
0.001854        	-1.07002488e-04
0.001856        	-1.07002488e-04
0.001858        	-1.07002488e-04
0.00186         	-1.07002488e-04
0.001862        	-1.07002488e-04
0.001864        	-1.07002488e-04
0.001866        	-1.07002488e-04
0.001868        	-1.07002488e-04
0.00187         	-1.07002488e-04
0.001872        	-1.07002488e-04
0.001874        	-1.07002488e-04
0.001876        	-1.07002488e-04
0.001878        	-1.07002488e-04
0.00188         	-1.07002488e-04
0.001882        	-1.07002488e-04
0.001884        	-1.07002488e-04
0.001886        	-1.07002488e-04
0.001888        	-1.07002488e-04
0.00189         	-1.07002488e-04
0.001892        	-1.07002488e-04
0.001894        	-1.07002488e-04
0.001896        	-1.07002488e-04
0.001898        	-1.07002488e-04
0.0019          	-1.07002488e-04
0.001902        	-1.07002488e-04
0.001904        	-1.07002488e-04
0.001906        	-1.07002488e-04
0.001908        	-1.07002488e-04
0.00191         	-1.07002488e-04
0.001912        	-1.07002488e-04
0.001914        	-1.07002488e-04
0.001916        	-1.07002488e-04
0.001918        	-1.07002488e-04
0.00192         	-1.07002488e-04
0.001922        	-1.07002488e-04
0.001924        	-1.07002488e-04
0.001926        	-1.07002488e-04
0.001928        	-1.07002488e-04
0.00193         	-1.07002488e-04
0.001932        	-1.07002488e-04
0.001934        	-1.07002488e-04
0.001936        	-1.07002488e-04
0.001938        	-1.07002488e-04
0.00194         	-1.07002488e-04
0.001942        	-1.07002488e-04
0.001944        	-1.07002488e-04
0.001946        	-1.07002488e-04
0.001948        	-1.07002488e-04
0.00195         	-1.07002488e-04
0.001952        	-1.07002488e-04
0.001954        	-1.07002488e-04
0.001956        	-1.07002488e-04
0.001958        	-1.07002488e-04
0.00196         	-1.07002488e-04
0.001962        	-1.07002488e-04
0.001964        	-1.07002488e-04
0.001966        	-1.07002488e-04
0.001968        	-1.07002488e-04
0.00197         	-1.07002488e-04
0.001972        	-1.07002488e-04
0.001974        	-1.07002488e-04
0.001976        	-1.07002488e-04
0.001978        	-1.07002488e-04
0.00198         	-1.07002488e-04
0.001982        	-1.07002488e-04
0.001984        	-1.07002488e-04
0.001986        	-1.07002488e-04
0.001988        	-1.07002488e-04
0.00199         	-1.07002488e-04
0.001992        	-1.07002488e-04
0.001994        	-1.07002488e-04
0.001996        	-1.07002488e-04
0.001998        	-1.07002488e-04
0.002           	-1.07002488e-04
0.002002        	-1.07002488e-04
0.002004        	-1.07002488e-04
0.002006        	-1.07002488e-04
0.002008        	-1.07002488e-04
0.00201         	-1.07002488e-04
0.002012        	-1.07002488e-04
0.002014        	-1.07002488e-04
0.002016        	-1.07002488e-04
0.002018        	-1.07002488e-04
0.00202         	-1.07002488e-04
0.002022        	-1.07002488e-04
0.002024        	-1.07002488e-04
0.002026        	-1.07002488e-04
0.002028        	-1.07002488e-04
0.00203         	-1.07002488e-04
0.002032        	-1.07002488e-04
0.002034        	-1.07002488e-04
0.002036        	-1.07002488e-04
0.002038        	-1.07002488e-04
0.00204         	-1.07002488e-04
0.002042        	-1.07002488e-04
0.002044        	-1.07002488e-04
0.002046        	-1.07002488e-04
0.002048        	-1.07002488e-04
0.00205         	-1.07002488e-04
0.002052        	-1.07002488e-04
0.002054        	-1.07002488e-04
0.002056        	-1.07002488e-04
0.002058        	-1.07002488e-04
0.00206         	-1.07002488e-04
0.002062        	-1.07002488e-04
0.002064        	-1.07002488e-04
0.002066        	-1.07002488e-04
0.002068        	-1.07002488e-04
0.00207         	-1.07002488e-04
0.002072        	-1.07002488e-04
0.002074        	-1.07002488e-04
0.002076        	-1.07002488e-04
0.002078        	-1.07002488e-04
0.00208         	-1.07002488e-04
0.002082        	-1.07002488e-04
0.002084        	-1.07002488e-04
0.002086        	-1.07002488e-04
0.002088        	-1.07002488e-04
0.00209         	-1.07002488e-04
0.002092        	-1.07002488e-04
0.002094        	-1.07002488e-04
0.002096        	-1.07002488e-04
0.002098        	-1.07002488e-04
0.0021          	-1.07002488e-04
0.002102        	-1.07002488e-04
0.002104        	-1.07002488e-04
0.002106        	-1.07002488e-04
0.002108        	-1.07002488e-04
0.00211         	-1.07002488e-04
0.002112        	-1.07002488e-04
0.002114        	-1.07002488e-04
0.002116        	-1.07002488e-04
0.002118        	-1.07002488e-04
0.00212         	-1.07002488e-04
0.002122        	-1.07002488e-04
0.002124        	-1.07002488e-04
0.002126        	-1.07002488e-04
0.002128        	-1.07002488e-04
0.00213         	-1.07002488e-04
0.002132        	-1.07002488e-04
0.002134        	-1.07002488e-04
0.002136        	-1.07002488e-04
0.002138        	-1.07002488e-04
0.00214         	-1.07002488e-04
0.002142        	-1.07002488e-04
0.002144        	-1.07002488e-04
0.002146        	-1.07002488e-04
0.002148        	-1.07002488e-04
0.00215         	-1.07002488e-04
0.002152        	-1.07002488e-04
0.002154        	-1.07002488e-04
0.002156        	-1.07002488e-04
0.002158        	-1.07002488e-04
0.00216         	-1.07002488e-04
0.002162        	-1.07002488e-04
0.002164        	-1.07002488e-04
0.002166        	-1.07002488e-04
0.002168        	-1.07002488e-04
0.00217         	-1.07002488e-04
0.002172        	-1.07002488e-04
0.002174        	-1.07002488e-04
0.002176        	-1.07002488e-04
0.002178        	-1.07002488e-04
0.00218         	-1.07002488e-04
0.002182        	-1.07002488e-04
0.002184        	-1.07002488e-04
0.002186        	-1.07002488e-04
0.002188        	-1.07002488e-04
0.00219         	-1.07002488e-04
0.002192        	-1.07002488e-04
0.002194        	-1.07002488e-04
0.002196        	-1.07002488e-04
0.002198        	-1.07002488e-04
0.0022          	-1.07002488e-04
0.002202        	-1.07002488e-04
0.002204        	-1.07002488e-04
0.002206        	-1.07002488e-04
0.002208        	-1.07002488e-04
0.00221         	-1.07002488e-04
0.002212        	-1.07002488e-04
0.002214        	-1.07002488e-04
0.002216        	-1.07002488e-04
0.002218        	-1.07002488e-04
0.00222         	-1.07002488e-04
0.002222        	-1.07002488e-04
0.002224        	-1.07002488e-04
0.002226        	-1.07002488e-04
0.002228        	-1.07002488e-04
