# Region type : patch inlet
# Faces         : 30
# Area          : 2.97167293e-08
# Scale factor  : 7.20000000e+01
# Time          	sum(p_rgh)
0.0179538       	4.06073861e+05
0.0179544       	4.05934050e+05
0.017955        	4.05802898e+05
0.0179556       	4.05680293e+05
0.0179562       	4.05532201e+05
0.0179568       	4.05433103e+05
0.0179574       	4.05329250e+05
0.0179579       	4.05229838e+05
0.0179585       	4.05111797e+05
0.0179591       	4.04937020e+05
0.0179597       	4.05112363e+05
0.0179603       	4.05075969e+05
0.0179609       	4.05023442e+05
0.0179614       	4.04972532e+05
0.017962        	4.04727071e+05
0.0179626       	4.04562593e+05
0.0179632       	4.04478939e+05
0.0179638       	4.04461170e+05
0.0179643       	4.04440853e+05
0.0179649       	4.04422340e+05
0.0179655       	4.04408037e+05
0.0179661       	4.04398398e+05
0.0179666       	4.04390846e+05
0.0179672       	4.04388973e+05
0.0179678       	4.04391207e+05
0.0179684       	4.04399003e+05
0.0179689       	4.04411341e+05
0.0179695       	4.04429308e+05
0.0179701       	4.04450309e+05
0.0179707       	4.04473915e+05
0.0179712       	4.04497198e+05
0.0179718       	4.04478379e+05
0.0179724       	4.04520444e+05
0.0179729       	4.04556319e+05
0.0179735       	4.04592712e+05
0.0179741       	4.04633247e+05
0.0179746       	4.04682105e+05
0.0179752       	4.04718062e+05
0.0179758       	4.04767076e+05
0.0179763       	4.04819564e+05
0.0179769       	4.04874579e+05
0.0179774       	4.04931999e+05
0.017978        	4.04991807e+05
0.0179786       	4.05053294e+05
0.0179791       	4.05116628e+05
0.0179797       	4.05185205e+05
0.0179803       	4.05268606e+05
0.0179808       	4.05337135e+05
0.0179814       	4.05406256e+05
0.017982        	4.05477850e+05
0.0179825       	4.05550327e+05
0.0179831       	4.05622045e+05
0.0179836       	4.05695408e+05
0.0179842       	4.05770152e+05
0.0179848       	4.05842696e+05
0.0179853       	4.05915407e+05
0.0179859       	4.05988758e+05
0.0179865       	4.06061015e+05
0.017987        	4.06136970e+05
0.0179876       	4.06210695e+05
0.0179882       	4.06285933e+05
0.0179887       	4.06361302e+05
0.0179893       	4.06435292e+05
0.0179899       	4.06503963e+05
0.0179904       	4.06571198e+05
0.017991        	4.06637665e+05
0.0179915       	4.06703320e+05
0.0179921       	4.06769503e+05
0.0179927       	4.06830674e+05
0.0179932       	4.06894308e+05
0.0179938       	4.07016091e+05
0.0179944       	4.07028328e+05
0.0179949       	4.07092841e+05
0.0179955       	4.07159547e+05
0.0179961       	4.07227431e+05
0.0179966       	4.07291999e+05
0.0179972       	4.07356828e+05
0.0179977       	4.07420148e+05
0.0179983       	4.07480758e+05
0.0179989       	4.07541849e+05
0.0179994       	4.07601804e+05
0.018           	4.07660668e+05
0.0180005       	4.07596677e+05
0.0180011       	4.07671958e+05
0.0180016       	4.07714030e+05
0.0180021       	4.07756151e+05
0.0180027       	4.07789895e+05
0.0180032       	4.07827027e+05
0.0180037       	4.07870704e+05
0.0180043       	4.07908317e+05
0.0180048       	4.07953228e+05
0.0180053       	4.07990319e+05
0.0180059       	4.08039125e+05
0.0180064       	4.08076872e+05
0.0180069       	4.08114207e+05
0.0180074       	4.08152905e+05
0.018008        	4.08185481e+05
0.0180085       	4.08225671e+05
0.018009        	4.08258067e+05
0.0180095       	4.08296597e+05
0.0180101       	4.08326850e+05
0.0180106       	4.08363790e+05
0.0180111       	4.08392519e+05
0.0180116       	4.08427312e+05
0.0180121       	4.08455403e+05
0.0180127       	4.08490549e+05
0.0180132       	4.08515337e+05
0.0180137       	4.08548019e+05
0.0180142       	4.08573904e+05
0.0180147       	4.08605015e+05
0.0180152       	4.08629269e+05
0.0180158       	4.08661539e+05
0.0180163       	4.08685938e+05
0.0180168       	4.08716832e+05
0.0180173       	4.08743042e+05
0.0180178       	4.08774187e+05
0.0180183       	4.08805318e+05
0.0180188       	4.08829948e+05
0.0180193       	4.08863261e+05
0.0180198       	4.08889587e+05
0.0180204       	4.08925299e+05
0.0180209       	4.08960667e+05
0.0180214       	4.08988865e+05
0.0180219       	4.09044399e+05
0.0180224       	4.09096793e+05
0.0180229       	4.09158549e+05
0.0180234       	4.09212690e+05
0.0180239       	4.09275482e+05
0.0180244       	4.09328261e+05
0.0180249       	4.09369429e+05
0.0180254       	4.09409574e+05
0.0180259       	4.09467452e+05
0.0180264       	4.09517993e+05
0.0180269       	4.09578496e+05
0.0180274       	4.09636045e+05
0.0180279       	4.09705345e+05
0.0180284       	4.09769022e+05
0.0180289       	4.09843030e+05
0.0180294       	4.09919251e+05
0.0180299       	4.09991244e+05
0.0180304       	4.10065188e+05
0.0180309       	4.10115530e+05
0.0180314       	4.10188186e+05
0.0180319       	4.10284424e+05
0.0180324       	4.10386558e+05
0.0180329       	4.10483225e+05
0.0180334       	4.10591434e+05
0.0180338       	4.10716637e+05
0.0180343       	4.10813382e+05
0.0180348       	4.10926939e+05
0.0180353       	4.11049207e+05
0.0180358       	4.11166016e+05
0.0180363       	4.11289059e+05
0.0180368       	4.11379421e+05
0.0180373       	4.11449011e+05
0.0180378       	4.11561086e+05
0.0180383       	4.11686271e+05
0.0180387       	4.11889405e+05
0.0180392       	4.12105680e+05
0.0180397       	4.12252506e+05
0.0180402       	4.12414182e+05
0.0180407       	4.12578993e+05
0.0180412       	4.12741027e+05
0.0180417       	4.12914628e+05
0.0180421       	4.13082581e+05
0.0180426       	4.13261934e+05
0.0180431       	4.13445361e+05
0.0180436       	4.13626054e+05
0.0180441       	4.13819567e+05
0.0180445       	4.14010155e+05
0.018045        	4.14214062e+05
0.0180455       	4.14423462e+05
0.018046        	4.14633352e+05
0.0180465       	4.14856555e+05
0.0180469       	4.15084421e+05
0.0180474       	4.15310471e+05
0.0180479       	4.15549789e+05
0.0180484       	4.15787389e+05
0.0180488       	4.16039029e+05
0.0180493       	4.16294622e+05
0.0180498       	4.16548704e+05
0.0180503       	4.16815987e+05
0.0180507       	4.17088522e+05
0.0180512       	4.17359739e+05
0.0180517       	4.17644154e+05
0.0180522       	4.17933766e+05
0.0180526       	4.18223794e+05
0.0180531       	4.18528990e+05
0.0180536       	4.18836749e+05
0.018054        	4.19145203e+05
0.0180545       	4.19466391e+05
0.018055        	4.19792878e+05
0.0180555       	4.20125589e+05
0.0180559       	4.20457632e+05
0.0180564       	4.20802194e+05
0.0180569       	4.21153575e+05
0.0180573       	4.21503569e+05
0.0180578       	4.21866868e+05
0.0180583       	4.22237655e+05
0.0180587       	4.22613658e+05
0.0180592       	4.22988921e+05
0.0180596       	4.23373724e+05
0.0180601       	4.23757560e+05
0.0180606       	4.24159311e+05
0.018061        	4.24562613e+05
0.0180615       	4.24955193e+05
0.018062        	4.25384566e+05
0.0180624       	4.25804739e+05
0.0180629       	4.26271157e+05
0.0180634       	4.26718859e+05
0.0180638       	4.27173805e+05
0.0180643       	4.27628560e+05
0.0180647       	4.28093532e+05
0.0180652       	4.28568590e+05
0.0180657       	4.29049002e+05
0.0180661       	4.29518689e+05
0.0180666       	4.29997383e+05
0.018067        	4.30512314e+05
0.0180675       	4.30999168e+05
0.0180679       	4.31513541e+05
0.0180684       	4.32022905e+05
0.0180689       	4.32542653e+05
0.0180693       	4.33066449e+05
0.0180698       	4.33595916e+05
0.0180702       	4.34147520e+05
0.0180707       	4.34746010e+05
0.0180711       	4.35274792e+05
0.0180716       	4.35806489e+05
0.0180721       	4.36388543e+05
0.0180725       	4.36972939e+05
0.018073        	4.37555151e+05
0.0180734       	4.38145011e+05
0.0180739       	4.38738399e+05
0.0180743       	4.39339128e+05
0.0180748       	4.39941811e+05
0.0180752       	4.40550938e+05
0.0180757       	4.41012138e+05
0.0180761       	4.41626925e+05
0.0180766       	4.42256179e+05
0.018077        	4.42886645e+05
0.0180775       	4.43526170e+05
0.0180779       	4.44161150e+05
0.0180784       	4.44808498e+05
0.0180788       	4.45462237e+05
0.0180793       	4.46111545e+05
0.0180797       	4.46773071e+05
0.0180802       	4.47440181e+05
0.0180806       	4.48109523e+05
0.0180811       	4.48780038e+05
0.0180815       	4.49460314e+05
0.018082        	4.50144232e+05
0.0180824       	4.50831430e+05
0.0180828       	4.51524201e+05
0.0180833       	4.52220805e+05
0.0180837       	4.52922008e+05
0.0180842       	4.53626921e+05
0.0180846       	4.54336144e+05
0.0180851       	4.55049050e+05
0.0180855       	4.55766776e+05
0.0180859       	4.56492560e+05
0.0180864       	4.57228702e+05
0.0180868       	4.57968099e+05
0.0180873       	4.58710564e+05
0.0180877       	4.59453795e+05
0.0180881       	4.60159218e+05
0.0180886       	4.60906845e+05
0.018089        	4.61653554e+05
0.0180895       	4.62401994e+05
0.0180899       	4.63154083e+05
0.0180903       	4.63909728e+05
0.0180908       	4.64667576e+05
0.0180912       	4.65463096e+05
0.0180916       	4.66231009e+05
0.0180921       	4.66996614e+05
0.0180925       	4.67766190e+05
0.0180929       	4.68532210e+05
0.0180934       	4.69297176e+05
0.0180938       	4.70058568e+05
0.0180942       	4.70821017e+05
0.0180947       	4.71581129e+05
0.0180951       	4.72343371e+05
0.0180955       	4.73113528e+05
0.018096        	4.73885254e+05
0.0180964       	4.74660352e+05
0.0180968       	4.75367087e+05
0.0180973       	4.76062293e+05
0.0180977       	4.76826891e+05
0.0180981       	4.77596757e+05
0.0180986       	4.78360145e+05
0.018099        	4.79121599e+05
0.0180994       	4.79882339e+05
0.0180999       	4.80643789e+05
0.0181003       	4.81409946e+05
0.0181007       	4.82168793e+05
0.0181011       	4.82925294e+05
0.0181016       	4.83681188e+05
0.018102        	4.84436820e+05
0.0181024       	4.85197241e+05
0.0181028       	4.85948746e+05
0.0181033       	4.86698582e+05
0.0181037       	4.87447457e+05
0.0181041       	4.88195609e+05
0.0181046       	4.88943015e+05
0.018105        	4.89694986e+05
0.0181054       	4.90436733e+05
0.0181058       	4.91175990e+05
0.0181062       	4.91913718e+05
0.0181067       	4.92650211e+05
0.0181071       	4.93391283e+05
0.0181075       	4.94121233e+05
0.0181079       	4.94848435e+05
0.0181084       	4.95577904e+05
0.0181088       	4.96334537e+05
0.0181092       	4.97060792e+05
0.0181096       	4.97788248e+05
0.01811         	4.98483360e+05
0.0181105       	4.99174769e+05
0.0181109       	4.99883097e+05
0.0181113       	5.00596914e+05
0.0181117       	5.01298202e+05
0.0181121       	5.01996054e+05
0.0181126       	5.02691388e+05
0.018113        	5.03384331e+05
0.0181134       	5.04079052e+05
0.0181138       	5.04757744e+05
0.0181142       	5.05442820e+05
0.0181146       	5.06121799e+05
0.0181151       	5.06795824e+05
0.0181155       	5.07473909e+05
0.0181159       	5.08137905e+05
0.0181163       	5.08797281e+05
0.0181167       	5.09453184e+05
0.0181171       	5.10105975e+05
0.0181175       	5.10762630e+05
0.018118        	5.11434197e+05
0.0181184       	5.12071871e+05
0.0181188       	5.12702783e+05
0.0181192       	5.13332659e+05
0.0181196       	5.13960248e+05
0.01812         	5.14591623e+05
0.0181204       	5.15206592e+05
0.0181208       	5.15816721e+05
0.0181212       	5.16422842e+05
0.0181217       	5.17026232e+05
0.0181221       	5.17627435e+05
0.0181225       	5.18228580e+05
0.0181229       	5.18810134e+05
0.0181233       	5.19393393e+05
0.0181237       	5.19969785e+05
0.0181241       	5.20541572e+05
0.0181245       	5.21109441e+05
0.0181249       	5.21673675e+05
0.0181253       	5.22241248e+05
0.0181257       	5.22792598e+05
0.0181261       	5.23338549e+05
0.0181265       	5.23880044e+05
0.018127        	5.24417455e+05
0.0181274       	5.24950733e+05
0.0181278       	5.25479850e+05
0.0181282       	5.26012505e+05
0.0181286       	5.26535973e+05
0.018129        	5.27078744e+05
0.0181294       	5.27586676e+05
0.0181298       	5.28088661e+05
0.0181302       	5.28583756e+05
0.0181306       	5.29073011e+05
0.018131        	5.29618632e+05
0.0181314       	5.30097338e+05
0.0181318       	5.30510634e+05
0.0181322       	5.30974811e+05
0.0181326       	5.31433732e+05
0.018133        	5.31887362e+05
0.0181334       	5.32335608e+05
0.0181338       	5.32779713e+05
0.0181342       	5.33219621e+05
0.0181346       	5.33654243e+05
0.018135        	5.34093150e+05
0.0181354       	5.34512384e+05
0.0181358       	5.34925771e+05
0.0181362       	5.35333817e+05
0.0181366       	5.35736613e+05
0.018137        	5.36132165e+05
0.0181374       	5.36522508e+05
0.0181378       	5.36907377e+05
0.0181382       	5.37286437e+05
0.0181386       	5.37671399e+05
0.018139        	5.38033317e+05
0.0181394       	5.38388129e+05
0.0181398       	5.38736557e+05
0.0181402       	5.39078857e+05
0.0181406       	5.39414907e+05
0.018141        	5.39744975e+05
0.0181414       	5.40075259e+05
0.0181418       	5.40401195e+05
0.0181422       	5.40723840e+05
0.0181425       	5.41022308e+05
0.0181429       	5.41312573e+05
0.0181433       	5.41591630e+05
0.0181437       	5.41872284e+05
0.0181441       	5.42146526e+05
0.0181445       	5.42414167e+05
0.0181449       	5.42674963e+05
0.0181453       	5.42929255e+05
0.0181457       	5.43177371e+05
0.0181461       	5.43418804e+05
0.0181465       	5.43653466e+05
0.0181469       	5.43881536e+05
0.0181473       	5.44120309e+05
0.0181477       	5.44331228e+05
0.018148        	5.44533972e+05
0.0181484       	5.44730273e+05
0.0181488       	5.44932716e+05
0.0181492       	5.45110113e+05
0.0181496       	5.45281606e+05
0.01815         	5.45439437e+05
0.0181504       	5.45610709e+05
0.0181508       	5.45768902e+05
0.0181512       	5.45920380e+05
0.0181516       	5.46064952e+05
0.018152        	5.46204425e+05
0.0181523       	5.46337642e+05
0.0181527       	5.46463572e+05
0.0181531       	5.46582250e+05
0.0181535       	5.46693883e+05
0.0181539       	5.46819921e+05
0.0181543       	5.46912169e+05
0.0181547       	5.46995728e+05
0.0181551       	5.47071692e+05
0.0181555       	5.47141379e+05
0.0181558       	5.47204938e+05
0.0181562       	5.47262234e+05
0.0181566       	5.47313112e+05
0.018157        	5.47357463e+05
0.0181574       	5.47395102e+05
0.0181578       	5.47425785e+05
0.0181582       	5.47449559e+05
0.0181586       	5.47458134e+05
0.0181589       	5.47469604e+05
0.0181593       	5.47472792e+05
0.0181597       	5.47468601e+05
0.0181601       	5.47457208e+05
0.0181605       	5.47438857e+05
0.0181609       	5.47413134e+05
0.0181613       	5.47378970e+05
0.0181617       	5.47334617e+05
0.018162        	5.47252564e+05
0.0181624       	5.47192804e+05
0.0181628       	5.47196383e+05
0.0181632       	5.47138017e+05
0.0181636       	5.47075510e+05
0.018164        	5.47002313e+05
0.0181644       	5.46924385e+05
0.0181647       	5.46845648e+05
0.0181651       	5.46753927e+05
0.0181655       	5.46655982e+05
0.0181659       	5.46551904e+05
0.0181663       	5.46440001e+05
0.0181667       	5.46318748e+05
0.0181671       	5.46191434e+05
0.0181675       	5.46099579e+05
0.0181678       	5.45973753e+05
0.0181682       	5.45830114e+05
0.0181686       	5.45717076e+05
0.018169        	5.45582971e+05
0.0181694       	5.45418489e+05
0.0181698       	5.45197626e+05
0.0181701       	5.44986936e+05
0.0181705       	5.44805093e+05
0.0181709       	5.44632986e+05
0.0181713       	5.44435149e+05
0.0181717       	5.44245953e+05
0.0181721       	5.44047945e+05
0.0181724       	5.43844805e+05
0.0181728       	5.43643667e+05
0.0181732       	5.43436966e+05
0.0181736       	5.43227163e+05
0.018174        	5.43011788e+05
0.0181744       	5.42787504e+05
0.0181747       	5.42534749e+05
0.0181751       	5.42303983e+05
0.0181755       	5.42073132e+05
0.0181759       	5.41838311e+05
0.0181763       	5.41599495e+05
0.0181767       	5.41356212e+05
0.018177        	5.41108463e+05
0.0181774       	5.40857065e+05
0.0181778       	5.40602047e+05
0.0181782       	5.40336750e+05
0.0181786       	5.40068161e+05
0.018179        	5.39803671e+05
0.0181793       	5.39535902e+05
0.0181797       	5.39264834e+05
0.0181801       	5.38990551e+05
0.0181805       	5.38713106e+05
0.0181809       	5.38432563e+05
0.0181812       	5.38148974e+05
0.0181816       	5.37862441e+05
0.018182        	5.37573041e+05
0.0181824       	5.37280844e+05
0.0181828       	5.36985924e+05
0.0181832       	5.36688634e+05
0.0181835       	5.36388262e+05
0.0181839       	5.36083883e+05
0.0181843       	5.35776546e+05
0.0181847       	5.35467127e+05
0.0181851       	5.35155767e+05
0.0181855       	5.34845859e+05
0.0181858       	5.34533605e+05
0.0181862       	5.34215870e+05
0.0181866       	5.33896640e+05
0.018187        	5.33607962e+05
0.0181874       	5.33295203e+05
0.0181878       	5.32959189e+05
0.0181881       	5.32615677e+05
0.0181885       	5.32276703e+05
0.0181889       	5.31948205e+05
0.0181893       	5.31619927e+05
0.0181897       	5.31290243e+05
0.01819         	5.30956016e+05
0.0181904       	5.30614329e+05
0.0181908       	5.30285560e+05
0.0181912       	5.29985196e+05
0.0181916       	5.29661047e+05
0.018192        	5.29330160e+05
0.0181923       	5.28998802e+05
0.0181927       	5.28666449e+05
0.0181931       	5.28333991e+05
0.0181935       	5.28001299e+05
0.0181939       	5.27669454e+05
0.0181943       	5.27326830e+05
0.0181946       	5.26998758e+05
0.018195        	5.26717895e+05
0.0181954       	5.26392015e+05
0.0181958       	5.26070869e+05
0.0181962       	5.25742307e+05
0.0181966       	5.25414370e+05
0.0181969       	5.25086239e+05
0.0181973       	5.24760429e+05
0.0181977       	5.24433204e+05
0.0181981       	5.24113048e+05
0.0181985       	5.23753654e+05
0.0181989       	5.23420615e+05
0.0181992       	5.23068990e+05
0.0181996       	5.22724012e+05
0.0182          	5.22406039e+05
0.0182004       	5.22044928e+05
0.0182008       	5.21726024e+05
0.0182012       	5.21420199e+05
0.0182016       	5.21112830e+05
0.0182019       	5.20795960e+05
0.0182023       	5.20484414e+05
0.0182027       	5.20185416e+05
0.0182031       	5.19864087e+05
0.0182035       	5.19526883e+05
0.0182039       	5.19218893e+05
0.0182043       	5.18908827e+05
0.0182047       	5.18606730e+05
0.0182051       	5.18307356e+05
0.0182054       	5.18010545e+05
0.0182058       	5.17711260e+05
0.0182062       	5.17420164e+05
0.0182066       	5.17131650e+05
0.018207        	5.16831899e+05
0.0182074       	5.16557575e+05
0.0182078       	5.16287368e+05
0.0182082       	5.16012948e+05
0.0182086       	5.15735383e+05
0.018209        	5.15465897e+05
0.0182094       	5.15194357e+05
0.0182098       	5.14931222e+05
0.0182101       	5.14670647e+05
0.0182105       	5.14407668e+05
0.0182109       	5.14152648e+05
0.0182113       	5.13895716e+05
0.0182117       	5.13647340e+05
0.0182121       	5.13387475e+05
0.0182125       	5.13109371e+05
0.0182129       	5.12824933e+05
0.0182133       	5.12426640e+05
0.0182137       	5.12186627e+05
0.0182141       	5.11955825e+05
0.0182145       	5.11723726e+05
0.0182149       	5.11500869e+05
0.0182153       	5.11277252e+05
0.0182157       	5.11045967e+05
0.0182161       	5.10831688e+05
0.0182165       	5.10621437e+05
0.0182169       	5.10420094e+05
0.0182173       	5.10218139e+05
0.0182177       	5.10026040e+05
0.0182181       	5.09838407e+05
0.0182185       	5.09650014e+05
0.0182189       	5.09471220e+05
0.0182193       	5.09291752e+05
0.0182197       	5.09132795e+05
0.0182201       	5.09013043e+05
0.0182205       	5.08870096e+05
0.0182209       	5.08722052e+05
0.0182213       	5.08559615e+05
0.0182217       	5.08406689e+05
0.0182221       	5.08257748e+05
0.0182225       	5.08121597e+05
0.0182229       	5.07990664e+05
0.0182233       	5.07859464e+05
0.0182237       	5.07738988e+05
0.0182241       	5.07618379e+05
0.0182245       	5.07508522e+05
0.0182249       	5.07398443e+05
0.0182254       	5.07299215e+05
0.0182258       	5.07199213e+05
0.0182262       	5.07108646e+05
0.0182266       	5.07024794e+05
0.018227        	5.06941112e+05
0.0182274       	5.06865984e+05
0.0182278       	5.06814324e+05
0.0182282       	5.06748881e+05
0.0182286       	5.06689117e+05
0.018229        	5.06627019e+05
0.0182294       	5.06571948e+05
0.0182299       	5.06521840e+05
0.0182303       	5.06444022e+05
0.0182307       	5.06296508e+05
0.0182311       	5.06266352e+05
0.0182315       	5.06242303e+05
0.0182319       	5.06226403e+05
0.0182323       	5.06209642e+05
0.0182327       	5.06204292e+05
0.0182332       	5.06197543e+05
0.0182336       	5.06202822e+05
0.018234        	5.06204200e+05
0.0182344       	5.06194182e+05
0.0182348       	5.06214490e+05
0.0182352       	5.06235160e+05
0.0182357       	5.06258687e+05
0.0182361       	5.06294685e+05
0.0182365       	5.06320972e+05
0.0182369       	5.06365080e+05
0.0182373       	5.06407280e+05
0.0182378       	5.06459610e+05
0.0182382       	5.06516661e+05
0.0182386       	5.06571682e+05
0.018239        	5.06636957e+05
0.0182394       	5.06699723e+05
0.0182399       	5.06773984e+05
0.0182403       	5.06749880e+05
0.0182407       	5.06826204e+05
0.0182411       	5.06912196e+05
0.0182415       	5.07008837e+05
0.018242        	5.07102544e+05
0.0182424       	5.07201963e+05
0.0182428       	5.07296879e+05
0.0182432       	5.07400735e+05
0.0182437       	5.07517188e+05
0.0182441       	5.07631181e+05
0.0182445       	5.07757556e+05
0.018245        	5.07881147e+05
0.0182454       	5.08016197e+05
0.0182458       	5.08147720e+05
0.0182463       	5.08291012e+05
0.0182467       	5.08429818e+05
0.0182471       	5.08580250e+05
0.0182476       	5.08726564e+05
0.018248        	5.08884291e+05
0.0182484       	5.09037581e+05
0.0182489       	5.09202126e+05
0.0182493       	5.09361994e+05
0.0182497       	5.09538183e+05
0.0182502       	5.09705036e+05
0.0182506       	5.09887055e+05
0.018251        	5.10129239e+05
0.0182515       	5.10315541e+05
0.0182519       	5.10494692e+05
0.0182524       	5.10666460e+05
0.0182528       	5.10936375e+05
0.0182532       	5.11097440e+05
0.0182537       	5.11279654e+05
0.0182541       	5.11466924e+05
0.0182546       	5.11680383e+05
0.018255        	5.11911541e+05
0.0182555       	5.12123053e+05
0.0182559       	5.12326035e+05
0.0182563       	5.12529757e+05
0.0182568       	5.12745441e+05
0.0182572       	5.12966377e+05
0.0182577       	5.13177754e+05
0.0182581       	5.13398254e+05
0.0182586       	5.13614428e+05
0.018259        	5.13933394e+05
0.0182595       	5.14128416e+05
0.0182599       	5.14303818e+05
0.0182604       	5.14429083e+05
0.0182609       	5.14642799e+05
0.0182613       	5.14849698e+05
0.0182618       	5.15067968e+05
0.0182622       	5.15269426e+05
0.0182627       	5.15525581e+05
0.0182631       	5.15760316e+05
0.0182636       	5.15910233e+05
0.018264        	5.16163833e+05
0.0182645       	5.16405430e+05
0.018265        	5.16642257e+05
0.0182654       	5.16862139e+05
0.0182659       	5.17096206e+05
0.0182663       	5.17323272e+05
0.0182668       	5.17536146e+05
0.0182673       	5.17759153e+05
0.0182677       	5.17967918e+05
0.0182682       	5.18187073e+05
0.0182687       	5.18403383e+05
0.0182691       	5.18603866e+05
0.0182696       	5.18814484e+05
0.0182701       	5.19021949e+05
0.0182705       	5.19213283e+05
0.018271        	5.19414729e+05
0.0182715       	5.19599850e+05
0.0182719       	5.19794943e+05
0.0182724       	5.19985376e+05
0.0182729       	5.20153209e+05
0.0182733       	5.20327840e+05
0.0182738       	5.20486766e+05
0.0182743       	5.20655698e+05
0.0182748       	5.20808413e+05
0.0182752       	5.20970501e+05
0.0182757       	5.21125243e+05
0.0182762       	5.21256220e+05
0.0182767       	5.21395425e+05
0.0182771       	5.21513896e+05
0.0182776       	5.21641658e+05
0.0182781       	5.21742363e+05
0.0182786       	5.21858684e+05
0.0182791       	5.21969903e+05
0.0182795       	5.22059093e+05
0.01828         	5.22144245e+05
0.0182805       	5.22205462e+05
0.018281        	5.22275237e+05
0.0182815       	5.22338420e+05
0.018282        	5.22379649e+05
0.0182824       	5.22429282e+05
0.0182829       	5.22457212e+05
0.0182834       	5.22494255e+05
0.0182839       	5.22524198e+05
0.0182844       	5.22530772e+05
0.0182849       	5.22544924e+05
0.0182854       	5.22536328e+05
0.0182859       	5.22577333e+05
0.0182864       	5.22625369e+05
0.0182869       	5.22616990e+05
0.0182874       	5.22600625e+05
0.0182879       	5.22560070e+05
0.0182883       	5.22554144e+05
0.0182888       	5.22539006e+05
0.0182893       	5.22473326e+05
0.0182898       	5.22414015e+05
0.0182903       	5.22345537e+05
0.0182908       	5.22225221e+05
0.0182913       	5.22133663e+05
0.0182918       	5.22015973e+05
0.0182923       	5.21906315e+05
0.0182928       	5.21791432e+05
0.0182934       	5.21648629e+05
0.0182939       	5.21509675e+05
0.0182944       	5.21357055e+05
0.0182949       	5.21175645e+05
0.0182954       	5.21004101e+05
0.0182959       	5.20823583e+05
0.0182964       	5.20612174e+05
0.0182969       	5.20397138e+05
0.0182974       	5.20208143e+05
0.0182979       	5.19959564e+05
0.0182984       	5.19719121e+05
0.018299        	5.19472726e+05
0.0182995       	5.19201955e+05
0.0183          	5.18941345e+05
0.0183005       	5.18670229e+05
0.018301        	5.18369035e+05
0.0183015       	5.18056014e+05
0.0183021       	5.17723152e+05
0.0183026       	5.17378145e+05
0.0183031       	5.17002315e+05
0.0183036       	5.16635244e+05
0.0183041       	5.16248935e+05
0.0183047       	5.15816875e+05
0.0183052       	5.15422075e+05
0.0183057       	5.15018685e+05
0.0183062       	5.14605919e+05
0.0183068       	5.14163227e+05
0.0183073       	5.14011585e+05
0.0183078       	5.13634099e+05
0.0183083       	5.13166478e+05
0.0183089       	5.12703552e+05
0.0183094       	5.12229669e+05
0.0183099       	5.11725047e+05
0.0183105       	5.11224891e+05
0.018311        	5.10713022e+05
0.0183115       	5.10170175e+05
0.0183121       	5.09659178e+05
0.0183126       	5.09109976e+05
0.0183132       	5.08526954e+05
0.0183137       	5.07951223e+05
0.0183142       	5.07365354e+05
0.0183148       	5.06767912e+05
0.0183153       	5.06161718e+05
0.0183159       	5.05597810e+05
0.0183164       	5.04967378e+05
0.0183169       	5.04303193e+05
0.0183175       	5.03643842e+05
0.018318        	5.02974816e+05
0.0183186       	5.02269804e+05
0.0183191       	5.01568494e+05
0.0183197       	5.00874401e+05
0.0183202       	5.00158448e+05
0.0183208       	4.99411438e+05
0.0183213       	4.98670109e+05
0.0183219       	4.97921120e+05
0.0183225       	4.97142858e+05
0.018323        	4.96369533e+05
0.0183236       	4.95587466e+05
0.0183241       	4.94798688e+05
0.0183247       	4.93979038e+05
0.0183253       	4.93162049e+05
0.0183258       	4.92336600e+05
0.0183264       	4.91508013e+05
0.0183269       	4.90766594e+05
0.0183275       	4.89924082e+05
0.0183281       	4.89063120e+05
0.0183286       	4.88195038e+05
0.0183292       	4.87298844e+05
0.0183298       	4.86407623e+05
0.0183304       	4.85513745e+05
0.0183309       	4.84625973e+05
0.0183315       	4.83725460e+05
0.0183321       	4.82795949e+05
0.0183327       	4.81871466e+05
0.0183332       	4.80942464e+05
0.0183338       	4.80008626e+05
0.0183344       	4.79069842e+05
0.018335        	4.78104844e+05
0.0183355       	4.77144101e+05
0.0183361       	4.76177280e+05
0.0183367       	4.75206236e+05
0.0183373       	4.74230173e+05
0.0183379       	4.73251279e+05
0.0183384       	4.72243141e+05
0.018339        	4.71243779e+05
0.0183396       	4.70246211e+05
0.0183402       	4.69245302e+05
0.0183408       	4.68241502e+05
0.0183414       	4.67233995e+05
0.018342        	4.66225942e+05
0.0183426       	4.65193570e+05
0.0183431       	4.64168364e+05
0.0183437       	4.63143642e+05
0.0183443       	4.62118283e+05
0.0183449       	4.61094456e+05
0.0183455       	4.60065386e+05
0.0183461       	4.59034739e+05
0.0183467       	4.58003317e+05
0.0183473       	4.56948585e+05
0.0183479       	4.55844911e+05
0.0183485       	4.54769672e+05
0.0183491       	4.53730235e+05
0.0183497       	4.52665995e+05
0.0183503       	4.51622177e+05
0.0183509       	4.50633066e+05
0.0183515       	4.49593398e+05
0.0183521       	4.48560125e+05
0.0183527       	4.47534010e+05
0.0183533       	4.46508082e+05
0.0183539       	4.45461295e+05
0.0183545       	4.44417444e+05
0.0183551       	4.43382280e+05
0.0183557       	4.42349455e+05
0.0183563       	4.41338292e+05
0.0183569       	4.40350921e+05
0.0183575       	4.39332253e+05
